xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
521.21,0,-0.013364,-0.026665,-0.993325,0.157,0.138
521.22,0,-0.01418,-0.026385,-0.993631,0.112,0.135
521.23,0,-0.014333,-0.026206,-0.994981,0.056,0.135
521.24,0,-0.013721,-0.026792,-0.997453,0.057,0.135
521.25,0,-0.012753,-0.027455,-0.998192,0.084,0.123
521.26,0,-0.012549,-0.027582,-0.996,0.098,0.112
521.27,0,-0.013364,-0.027174,-0.994013,0.1,0.118
521.28,0,-0.013568,-0.026665,-0.994574,0.1,0.156
521.29,0,-0.01316,-0.026563,-0.996434,0.092,0.165
521.3,0,-0.012651,-0.026971,-0.998166,0.078,0.153
521.31,0,-0.012957,-0.027276,-1.000026,0.087,0.162
521.32,0,-0.013364,-0.027327,-1.000714,0.122,0.177
521.33,0,-0.013135,-0.027327,-0.999364,0.142,0.144
521.34,0,-0.012345,-0.028245,-0.997886,0.109,0.115
521.35,0,-0.011555,-0.029493,-0.997606,0.056,0.086
521.36,0,-0.011097,-0.029034,-0.998319,0.045,0.08
521.37,0,-0.01102,-0.027633,-0.999109,0.045,0.112
521.38,0,-0.01153,-0.026206,-0.999262,0.057,0.168
521.39,0,-0.011963,-0.025416,-0.998447,0.06,0.188
521.4,0,-0.012039,-0.025289,-0.996816,0.06,0.17
521.41,0,-0.012039,-0.026308,-0.995338,0.06,0.165
521.42,0,-0.012039,-0.026563,-0.995058,0.06,0.165
521.43,0,-0.012345,-0.027378,-0.995873,0.004,0.165
521.44,0,-0.012218,-0.026767,-0.995058,-0.022,0.165
521.45,0,-0.012472,-0.026563,-0.994497,-0.001,0.141
521.46,0,-0.012957,-0.026971,-0.994726,0.025,0.123
521.47,0,-0.012855,-0.027888,-0.995211,0.03,0.132
521.48,0,-0.012192,-0.028601,-0.996536,0.042,0.147
521.49,0,-0.011835,-0.028525,-0.998778,0.089,0.162
521.5,0,-0.01209,-0.028168,-1.000179,0.1,0.165
521.51,0,-0.013186,-0.027276,-0.998064,0.08,0.177
521.52,0,-0.014562,-0.026155,-0.992994,0.063,0.168
521.53,0,-0.014944,-0.025722,-0.990242,0.084,0.129
521.54,0,-0.014664,-0.025365,-0.991771,0.146,0.12
521.55,0,-0.014383,-0.024983,-0.994293,0.168,0.132
521.56,0,-0.014231,-0.025518,-0.995924,0.138,0.147
521.57,0,-0.014511,-0.02669,-0.996204,0.098,0.15
521.58,0,-0.015403,-0.027557,-0.994777,0.078,0.118
521.59,0,-0.016116,-0.027913,-0.993503,0.107,0.11
521.6,0,-0.016855,-0.02776,-0.993784,0.127,0.11
521.61,0,-0.017008,-0.027608,-0.995134,0.142,0.13
521.62,0,-0.015887,-0.027072,-0.996867,0.089,0.171
521.63,0,-0.01367,-0.026436,-0.998345,0.007,0.188
521.64,0,-0.011453,-0.025697,-0.998829,-0.034,0.158
521.65,0,-0.010205,-0.025034,-0.998064,-0.016,0.106
521.66,0,-0.010307,-0.025416,-0.997249,0.046,0.071
521.67,0,-0.011402,-0.026767,-0.997504,0.116,0.089
521.68,0,-0.01288,-0.028194,-0.997911,0.154,0.127
521.69,0,-0.013797,-0.028168,-0.99758,0.16,0.179
521.7,0,-0.013339,-0.027174,-0.996357,0.168,0.202
521.71,0,-0.011963,-0.026334,-0.995465,0.17,0.185
521.72,0,-0.010944,-0.025671,-0.995414,0.138,0.168
521.73,0,-0.010358,-0.025849,-0.995644,0.086,0.165
521.74,0,-0.010256,-0.026436,-0.996102,0.019,0.165
521.75,0,-0.011173,-0.026665,-0.997325,-0.007,0.185
521.76,0,-0.012218,-0.02669,-0.998625,0.014,0.214
521.77,0,-0.013033,-0.026283,-0.997861,0.064,0.208
521.78,0,-0.013186,-0.025467,-0.995873,0.095,0.173
521.79,0,-0.013084,-0.025493,-0.993911,0.056,0.121
521.8,0,-0.01316,-0.026461,-0.993019,-0.043,0.074
521.81,0,-0.013492,-0.02669,-0.993707,-0.089,0.077
521.82,0,-0.013466,-0.025875,-0.995032,-0.039,0.112
521.83,0,-0.012727,-0.024958,-0.996739,0.055,0.156
521.84,0,-0.011835,-0.024881,-0.996587,0.087,0.177
521.85,0,-0.012065,-0.025722,-0.994726,0.022,0.132
521.86,0,-0.012676,-0.027353,-0.993172,-0.051,0.112
521.87,0,-0.0126,-0.028219,-0.992994,-0.077,0.13
521.88,0,-0.012549,-0.02692,-0.993835,-0.036,0.147
521.89,0,-0.012957,-0.025442,-0.994854,0.011,0.138
521.9,0,-0.01316,-0.025467,-0.995975,0.028,0.123
521.91,0,-0.01288,-0.026665,-0.996204,0.066,0.112
521.92,0,-0.012498,-0.027862,-0.996408,0.107,0.118
521.93,0,-0.012218,-0.028907,-0.997376,0.159,0.156
521.94,0,-0.012065,-0.029111,-0.996179,0.17,0.165
521.95,0,-0.012855,-0.028194,-0.994293,0.126,0.129
521.96,0,-0.014078,-0.026945,-0.994523,0.083,0.12
521.97,0,-0.015148,-0.025875,-0.995899,0.075,0.144
521.98,0,-0.01525,-0.025569,-0.996408,0.143,0.194
521.99,0,-0.014511,-0.025849,-0.996255,0.192,0.193
522,0,-0.013619,-0.026436,-0.996204,0.176,0.17
522.01,0,-0.012014,-0.027174,-0.995797,0.082,0.153
522.02,0,-0.009721,-0.027837,-0.994268,-0.008,0.138
522.03,0,-0.008115,-0.027964,-0.991669,-0.001,0.171
522.04,0,-0.008345,-0.02776,-0.990293,0.037,0.212
522.05,0,-0.009593,-0.02771,-0.992128,0.089,0.22
522.06,0,-0.010587,-0.027608,-0.994777,0.124,0.188
522.07,0,-0.010969,-0.027174,-0.995312,0.118,0.168
522.08,0,-0.01153,-0.026461,-0.995924,0.071,0.165
522.09,0,-0.011963,-0.025799,-0.998625,0.036,0.177
522.1,0,-0.011835,-0.025875,-1.000179,0.01,0.188
522.11,0,-0.011479,-0.026741,-0.998472,-0.019,0.19
522.12,0,-0.010485,-0.027251,-0.99544,-0.025,0.19
522.13,0,-0.009746,-0.02641,-0.994701,0.019,0.158
522.14,0,-0.010536,-0.02506,-0.995899,0.086,0.126
522.15,0,-0.01209,-0.024474,-0.996204,0.1,0.144
522.16,0,-0.012727,-0.025111,-0.996204,0.044,0.138
522.17,0,-0.013008,-0.02692,-0.997529,0.01,0.115
522.18,0,-0.013059,-0.02906,-0.998778,0.005,0.098
522.19,0,-0.012549,-0.030308,-0.998701,0.005,0.115
522.2,0,-0.011097,-0.029901,-0.997504,-0.019,0.168
522.21,0,-0.010154,-0.028117,-0.996,-0.037,0.2
522.22,0,-0.010205,-0.026792,-0.994574,0.008,0.185
522.23,0,-0.009542,-0.026869,-0.993784,0.096,0.18
522.24,0,-0.008752,-0.027862,-0.993554,0.115,0.168
522.25,0,-0.008599,-0.028601,-0.993529,0.071,0.165
522.26,0,-0.009211,-0.027811,-0.993937,0.036,0.185
522.27,0,-0.009772,-0.026869,-0.993631,0.03,0.19
522.28,0,-0.010281,-0.026385,-0.992714,0.054,0.19
522.29,0,-0.011198,-0.025799,-0.993325,0.092,0.182
522.3,0,-0.01232,-0.025671,-0.994446,0.148,0.156
522.31,0,-0.013976,-0.025875,-0.994166,0.192,0.118
522.32,0,-0.015963,-0.026232,-0.993937,0.168,0.086
522.33,0,-0.016982,-0.027327,-0.995134,0.104,0.08
522.34,0,-0.017033,-0.028296,-0.996255,0.078,0.092
522.35,0,-0.016498,-0.028984,-0.995949,0.063,0.115
522.36,0,-0.016371,-0.029315,-0.994701,0.072,0.156
522.37,0,-0.016371,-0.028856,-0.993707,0.107,0.197
522.38,0,-0.016269,-0.028423,-0.993019,0.139,0.185
522.39,0,-0.015224,-0.028347,-0.993809,0.165,0.18
522.4,0,-0.013746,-0.028041,-0.995975,0.17,0.2
522.41,0,-0.013237,-0.027455,-0.997274,0.126,0.205
522.42,0,-0.013186,-0.027327,-0.997478,0.115,0.205
522.43,0,-0.012676,-0.0259,-0.997784,0.071,0.205
522.44,0,-0.011835,-0.02534,-0.998982,0.092,0.185
522.45,0,-0.010842,-0.026308,-0.999364,0.124,0.156
522.46,0,-0.010026,-0.027378,-0.998472,0.086,0.162
522.47,0,-0.009364,-0.027174,-0.997325,0.007,0.185
522.48,0,-0.008727,-0.025849,-0.996281,-0.034,0.214
522.49,0,-0.008905,-0.024219,-0.996077,-0.004,0.22
522.5,0,-0.009797,-0.023786,-0.997198,0.017,0.188
522.51,0,-0.009899,-0.02427,-0.997886,0.008,0.156
522.52,0,-0.008752,-0.024703,-0.997886,0.025,0.174
522.53,0,-0.007963,-0.025391,-0.997249,0.042,0.212
522.54,0,-0.008345,-0.026665,-0.994956,0.045,0.244
522.55,0,-0.010307,-0.027557,-0.993198,0.069,0.238
522.56,0,-0.012702,-0.02771,-0.993707,0.095,0.191
522.57,0,-0.014001,-0.0272,-0.994828,0.08,0.156
522.58,0,-0.014715,-0.026359,-0.995058,0.031,0.162
522.59,0,-0.014842,-0.026181,-0.994446,-0.004,0.141
522.6,0,-0.013517,-0.027608,-0.994089,0.034,0.123
522.61,0,-0.011453,-0.029391,-0.993223,0.089,0.144
522.62,0,-0.010205,-0.029748,-0.990981,0.112,0.174
522.63,0,-0.010612,-0.028627,-0.989248,0.139,0.18
522.64,0,-0.011785,-0.027531,-0.98986,0.201,0.18
522.65,0,-0.012039,-0.027633,-0.993147,0.259,0.18
522.66,0,-0.011326,-0.028015,-0.996255,0.282,0.18
522.67,0,-0.010434,-0.02799,-0.996739,0.249,0.18
522.68,0,-0.010663,-0.026945,-0.995899,0.232,0.156
522.69,0,-0.011479,-0.026385,-0.99651,0.206,0.106
522.7,0,-0.011759,-0.026512,-0.997937,0.168,0.071
522.71,0,-0.011988,-0.026869,-0.997937,0.104,0.045
522.72,0,-0.012345,-0.027047,-0.997962,0.022,0.016
522.73,0,-0.012523,-0.027073,-1.00023,-0.007,0.042
522.74,0,-0.012549,-0.027276,-1.002116,-0.01,0.098
522.75,0,-0.012957,-0.027837,-1.000205,0.014,0.13
522.76,0,-0.012855,-0.027659,-0.995975,0.008,0.147
522.77,0,-0.011683,-0.026257,-0.99251,-0.039,0.15
522.78,0,-0.010587,-0.025009,-0.99065,-0.086,0.126
522.79,0,-0.010281,-0.025493,-0.991057,-0.071,0.076
522.8,0,-0.010561,-0.027302,-0.99307,0.003,0.065
522.81,0,-0.01074,-0.028831,-0.994446,0.052,0.101
522.82,0,-0.011275,-0.028499,-0.994777,0.06,0.154
522.83,0,-0.01232,-0.026716,-0.993886,0.072,0.177
522.84,0,-0.013262,-0.025187,-0.992841,0.075,0.18
522.85,0,-0.014052,-0.024805,-0.993656,0.051,0.18
522.86,0,-0.014205,-0.024779,-0.996153,0.045,0.188
522.87,0,-0.013696,-0.025085,-0.998854,0.069,0.158
522.88,0,-0.013466,-0.026385,-0.999899,0.087,0.126
522.89,0,-0.014052,-0.028015,-0.998803,0.09,0.12
522.9,0,-0.014715,-0.028754,-0.997682,0.098,0.144
522.91,0,-0.014434,-0.02906,-0.996663,0.124,0.174
522.92,0,-0.013721,-0.028805,-0.995542,0.162,0.188
522.93,0,-0.012957,-0.028219,-0.995109,0.182,0.202
522.94,0,-0.011988,-0.02799,-0.995873,0.185,0.241
522.95,0,-0.011173,-0.02776,-0.9973,0.173,0.258
522.96,0,-0.010205,-0.027404,-0.997198,0.138,0.24
522.97,0,-0.009899,-0.02641,-0.995669,0.098,0.191
522.98,0,-0.010587,-0.025161,-0.994293,0.078,0.144
522.99,0,-0.01209,-0.024499,-0.994548,0.095,0.123
523,0,-0.013339,-0.025314,-0.995491,0.124,0.12
523.01,0,-0.014689,-0.02748,-0.995491,0.13,0.144
523.02,0,-0.015581,-0.028678,-0.995338,0.106,0.174
523.03,0,-0.015734,-0.027939,-0.995414,0.1,0.188
523.04,0,-0.015428,-0.026283,-0.996051,0.112,0.19
523.05,0,-0.015046,-0.025416,-0.99702,0.151,0.19
523.06,0,-0.01497,-0.025798,-0.998345,0.18,0.182
523.07,0,-0.015173,-0.02613,-0.998523,0.165,0.168
523.08,0,-0.01502,-0.026486,-0.997478,0.104,0.141
523.09,0,-0.014868,-0.026869,-0.996918,0.054,0.103
523.1,0,-0.014129,-0.026945,-0.997759,0.057,0.107
523.11,0,-0.013543,-0.027251,-0.997988,0.036,0.118
523.12,0,-0.012625,-0.028143,-0.996255,0.03,0.132
523.13,0,-0.011402,-0.028347,-0.994395,0.022,0.135
523.14,0,-0.010842,-0.027837,-0.993223,0.02,0.147
523.15,0,-0.010765,-0.026792,-0.991796,0.028,0.174
523.16,0,-0.010765,-0.025136,-0.990879,0.078,0.2
523.17,0,-0.010969,-0.024575,-0.990828,0.11,0.217
523.18,0,-0.011937,-0.02534,-0.991159,0.103,0.22
523.19,0,-0.01288,-0.026359,-0.991643,0.044,0.196
523.2,0,-0.01316,-0.026869,-0.992357,-0.034,0.17
523.21,0,-0.013084,-0.026639,-0.994344,-0.086,0.129
523.22,0,-0.012549,-0.025748,-0.997861,-0.027,0.1
523.23,0,-0.011097,-0.02534,-1.000663,0.126,0.127
523.24,0,-0.010154,-0.026104,-1.000459,0.204,0.159
523.25,0,-0.010612,-0.026818,-0.998447,0.171,0.165
523.26,0,-0.011071,-0.027047,-0.996969,0.092,0.165
523.27,0,-0.011147,-0.02748,-0.995899,0.031,0.153
523.28,0,-0.011555,-0.02799,-0.995695,0.02,0.126
523.29,0,-0.012371,-0.02748,-0.997224,0.084,0.112
523.3,0,-0.012549,-0.025595,-0.998727,0.224,0.13
523.31,0,-0.012141,-0.02404,-0.999007,0.323,0.159
523.32,0,-0.01153,-0.02427,-0.998599,0.296,0.185
523.33,0,-0.011708,-0.025314,-0.997071,0.193,0.214
523.34,0,-0.012396,-0.026359,-0.995185,0.094,0.22
523.35,0,-0.013262,-0.026869,-0.995211,0.019,0.208
523.36,0,-0.014358,-0.026741,-0.995312,-0.063,0.173
523.37,0,-0.015199,-0.02669,-0.993886,-0.092,0.153
523.38,0,-0.015046,-0.026894,-0.992408,-0.071,0.15
523.39,0,-0.014358,-0.026945,-0.993045,-0.045,0.174
523.4,0,-0.013899,-0.027251,-0.994191,-0.028,0.188
523.41,0,-0.013211,-0.027633,-0.994421,-0.037,0.202
523.42,0,-0.013059,-0.02771,-0.994421,-0.04,0.205
523.43,0,-0.012855,-0.026894,-0.994115,0.028,0.229
523.44,0,-0.011988,-0.026385,-0.996179,0.081,0.199
523.45,0,-0.010969,-0.025493,-0.99967,0.11,0.182
523.46,0,-0.01046,-0.025187,-1.001733,0.071,0.168
523.47,0,-0.010383,-0.026385,-1.00074,-0.008,0.165
523.48,0,-0.010281,-0.027404,-0.998166,-0.069,0.153
523.49,0,-0.00944,-0.027072,-0.995771,-0.048,0.126
523.5,0,-0.008421,-0.026639,-0.996026,0.064,0.156
523.51,0,-0.009033,-0.027378,-0.99702,0.154,0.197
523.52,0,-0.010358,-0.028805,-0.996,0.182,0.217
523.53,0,-0.011861,-0.029417,-0.993554,0.141,0.22
523.54,0,-0.013288,-0.028576,-0.992612,0.074,0.22
523.55,0,-0.013466,-0.027022,-0.994548,0.048,0.208
523.56,0,-0.013135,-0.026079,-0.997096,0.081,0.173
523.57,0,-0.01316,-0.025722,-0.998115,0.134,0.153
523.58,0,-0.013797,-0.025671,-0.997733,0.157,0.162
523.59,0,-0.01446,-0.026385,-0.997504,0.104,0.153
523.6,0,-0.014791,-0.027786,-0.99758,0.034,0.138
523.61,0,-0.014842,-0.028397,-0.99781,-0.004,0.135
523.62,0,-0.014027,-0.028066,-0.997657,0.014,0.135
523.63,0,-0.012702,-0.027251,-0.998319,0.052,0.159
523.64,0,-0.012218,-0.026461,-0.999619,0.048,0.177
523.65,0,-0.012472,-0.026512,-0.999695,0.013,0.188
523.66,0,-0.012957,-0.026869,-0.998319,0.005,0.19
523.67,0,-0.012549,-0.026945,-0.99758,0.017,0.19
523.68,0,-0.01181,-0.027251,-0.997274,-0.004,0.17
523.69,0,-0.011249,-0.027939,-0.997122,0.014,0.153
523.7,0,-0.010842,-0.028092,-0.995669,0.108,0.182
523.71,0,-0.010358,-0.027786,-0.993172,0.162,0.214
523.72,0,-0.00995,-0.026792,-0.992331,0.162,0.22
523.73,0,-0.00967,-0.025748,-0.992866,0.08,0.208
523.74,0,-0.010128,-0.026053,-0.993529,-0.008,0.173
523.75,0,-0.010561,-0.026894,-0.993147,-0.045,0.109
523.76,0,-0.01074,-0.027073,-0.992,-0.042,0.051
523.77,0,-0.010765,-0.025951,-0.991236,0.028,0.096
523.78,0,-0.011581,-0.02506,-0.992535,0.113,0.142
523.79,0,-0.013211,-0.025111,-0.99595,0.174,0.15
523.8,0,-0.014383,-0.025467,-0.997631,0.173,0.194
523.81,0,-0.014383,-0.026053,-0.996128,0.082,0.229
523.82,0,-0.013721,-0.026588,-0.994574,-0.02,0.211
523.83,0,-0.013262,-0.026996,-0.995211,-0.048,0.161
523.84,0,-0.013186,-0.026665,-0.997173,-0.006,0.118
523.85,0,-0.013084,-0.026359,-0.997198,0.049,0.11
523.86,0,-0.013466,-0.026206,-0.994854,0.048,0.118
523.87,0,-0.01418,-0.026588,-0.992866,0.033,0.144
523.88,0,-0.014842,-0.027506,-0.993733,0.03,0.162
523.89,0,-0.014664,-0.028321,-0.996281,0.042,0.177
523.9,0,-0.013772,-0.028678,-0.997962,0.089,0.2
523.91,0,-0.012753,-0.029034,-0.997937,0.156,0.217
523.92,0,-0.012141,-0.029111,-0.997657,0.17,0.188
523.93,0,-0.011224,-0.028499,-0.997606,0.138,0.132
523.94,0,-0.01102,-0.027225,-0.996485,0.098,0.088
523.95,0,-0.01153,-0.026436,-0.994777,0.042,0.056
523.96,0,-0.011759,-0.026818,-0.993198,0.03,0.074
523.97,0,-0.011479,-0.028372,-0.99228,0.054,0.124
523.98,0,-0.011097,-0.029952,-0.992229,0.06,0.179
523.99,0,-0.011632,-0.030156,-0.992866,0.06,0.214
524,0,-0.012294,-0.029315,-0.99465,0.072,0.244
524.01,0,-0.012116,-0.029111,-0.996179,0.087,0.238
524.02,0,-0.011734,-0.028601,-0.996255,0.066,0.223
524.03,0,-0.011963,-0.027047,-0.996102,0.028,0.208
524.04,0,-0.012447,-0.026079,-0.995771,0.02,0.185
524.05,0,-0.012447,-0.026232,-0.993962,0.052,0.168
524.06,0,-0.01181,-0.026308,-0.992408,0.104,0.165
524.07,0,-0.011249,-0.025697,-0.992739,0.151,0.165
524.08,0,-0.011555,-0.025544,-0.995134,0.18,0.165
524.09,0,-0.011759,-0.026155,-0.998039,0.173,0.129
524.1,0,-0.011275,-0.027123,-0.999746,0.126,0.12
524.11,0,-0.011046,-0.027327,-0.999109,0.059,0.144
524.12,0,-0.011937,-0.027327,-0.996026,-0.011,0.126
524.13,0,-0.013594,-0.027327,-0.993988,-0.045,0.112
524.14,0,-0.014256,-0.027633,-0.995083,-0.018,0.13
524.15,0,-0.013619,-0.027404,-0.997071,0.058,0.179
524.16,0,-0.012625,-0.027123,-0.997886,0.131,0.226
524.17,0,-0.012218,-0.027786,-0.997988,0.121,0.223
524.18,0,-0.011555,-0.02827,-0.998498,0.039,0.208
524.19,0,-0.010485,-0.027837,-0.998013,-0.048,0.217
524.2,0,-0.00995,-0.027404,-0.996434,-0.121,0.22
524.21,0,-0.00967,-0.027837,-0.995771,-0.179,0.22
524.22,0,-0.009823,-0.028576,-0.997224,-0.158,0.22
524.23,0,-0.010587,-0.029238,-0.998319,-0.082,0.196
524.24,0,-0.012192,-0.02855,-0.997784,-0.033,0.17
524.25,0,-0.013058,-0.026716,-0.996994,-0.013,0.165
524.26,0,-0.012574,-0.025493,-0.997351,-0.034,0.141
524.27,0,-0.011402,-0.025798,-0.997784,-0.048,0.123
524.28,0,-0.010842,-0.026843,-0.997045,-0.03,0.132
524.29,0,-0.011071,-0.027786,-0.996026,0.019,0.135
524.3,0,-0.011555,-0.028066,-0.996943,0.078,0.135
524.31,0,-0.011148,-0.02799,-0.998956,0.078,0.135
524.32,0,-0.010409,-0.027455,-0.998982,0.039,0.135
524.33,0,-0.010561,-0.027327,-0.996026,0.03,0.115
524.34,0,-0.011249,-0.027531,-0.993376,0.086,0.118
524.35,0,-0.011912,-0.027072,-0.993402,0.168,0.176
524.36,0,-0.011835,-0.026436,-0.993631,0.173,0.226
524.37,0,-0.010969,-0.026002,-0.993045,0.114,0.199
524.38,0,-0.010052,-0.025416,-0.993707,0.068,0.146
524.39,0,-0.010179,-0.024881,-0.996255,0.092,0.115
524.4,0,-0.010969,-0.024779,-0.998574,0.112,0.098
524.41,0,-0.011351,-0.025493,-0.998396,0.103,0.115
524.42,0,-0.011402,-0.025671,-0.998243,0.1,0.12
524.43,0,-0.010791,-0.026181,-0.994064,0.024,0.156
524.44,0,-0.011046,-0.026002,-0.993223,-0.039,0.177
524.45,0,-0.012269,-0.02613,-0.995007,-0.042,0.18
524.46,0,-0.013874,-0.026894,-0.996867,0.016,0.188
524.47,0,-0.014307,-0.027888,-0.997224,0.11,0.214
524.48,0,-0.014027,-0.02748,-0.996408,0.154,0.196
524.49,0,-0.013848,-0.02641,-0.995083,0.112,0.158
524.5,0,-0.013925,-0.025977,-0.995007,0.056,0.126
524.51,0,-0.013237,-0.026537,-0.995873,0.045,0.144
524.52,0,-0.011937,-0.0272,-0.996994,0.045,0.15
524.53,0,-0.011249,-0.027531,-0.997427,0.033,0.15
524.54,0,-0.011351,-0.027378,-0.996459,0.03,0.182
524.55,0,-0.011097,-0.026716,-0.995797,0.03,0.202
524.56,0,-0.010816,-0.025544,-0.995797,0.03,0.185
524.57,0,-0.011071,-0.024983,-0.996128,0.042,0.188
524.58,0,-0.012269,-0.025518,-0.996612,0.069,0.214
524.59,0,-0.013568,-0.025569,-0.996,0.119,0.244
524.6,0,-0.013619,-0.02534,-0.991847,0.118,0.238
524.61,0,-0.012447,-0.025595,-0.987184,0.059,0.199
524.62,0,-0.011861,-0.026079,-0.987082,-0.031,0.146
524.63,0,-0.012396,-0.026588,-0.991465,-0.106,0.115
524.64,0,-0.01367,-0.026588,-0.995873,-0.132,0.11
524.65,0,-0.015275,-0.026053,-0.997325,-0.091,0.118
524.66,0,-0.015912,-0.025926,-0.996459,-0.012,0.144
524.67,0,-0.015377,-0.02613,-0.995083,0.061,0.162
524.68,0,-0.014511,-0.025977,-0.994089,0.107,0.165
524.69,0,-0.013415,-0.025926,-0.993707,0.115,0.165
524.7,0,-0.012574,-0.025416,-0.994268,0.095,0.177
524.71,0,-0.011912,-0.024881,-0.996663,0.11,0.18
524.72,0,-0.010867,-0.025085,-0.999466,0.183,0.188
524.73,0,-0.010128,-0.026283,-0.999924,0.212,0.19
524.74,0,-0.010307,-0.026971,-0.997657,0.171,0.19
524.75,0,-0.010689,-0.027276,-0.99516,0.104,0.202
524.76,0,-0.011785,-0.027327,-0.994166,0.054,0.185
524.77,0,-0.012957,-0.027939,-0.994854,0.081,0.168
524.78,0,-0.01288,-0.029519,-0.995669,0.122,0.177
524.79,0,-0.011886,-0.030691,-0.99572,0.13,0.2
524.8,0,-0.010842,-0.030079,-0.994879,0.086,0.217
524.81,0,-0.010332,-0.028346,-0.993045,0.039,0.196
524.82,0,-0.00995,-0.027251,-0.99172,0.03,0.158
524.83,0,-0.00916,-0.027582,-0.992102,0.042,0.162
524.84,0,-0.008574,-0.028525,-0.994191,0.057,0.177
524.85,0,-0.008268,-0.028831,-0.997325,0.036,0.168
524.86,0,-0.009338,-0.027837,-0.999619,-0.002,0.129
524.87,0,-0.010434,-0.026563,-0.999109,-0.034,0.112
524.88,0,-0.010434,-0.025493,-0.996332,-0.004,0.11
524.89,0,-0.009975,-0.025187,-0.993249,0.061,0.11
524.9,0,-0.010281,-0.025162,-0.992229,0.087,0.11
524.91,0,-0.011708,-0.02455,-0.993962,0.066,0.13
524.92,0,-0.013874,-0.023582,-0.995542,0.084,0.179
524.93,0,-0.015352,-0.023378,-0.996128,0.09,0.202
524.94,0,-0.015301,-0.024193,-0.996918,0.09,0.185
524.95,0,-0.014511,-0.025416,-0.99781,0.09,0.18
524.96,0,-0.014027,-0.02669,-0.998803,0.09,0.188
524.97,0,-0.013645,-0.02776,-0.998905,0.078,0.202
524.98,0,-0.013262,-0.02827,-0.997453,0.051,0.185
524.99,0,-0.012269,-0.028754,-0.995669,0.057,0.124
525,0,-0.011224,-0.029366,-0.995618,0.104,0.098
525.01,0,-0.01102,-0.030105,-0.997427,0.159,0.115
525.02,0,-0.011122,-0.030971,-0.997962,0.194,0.156
525.03,0,-0.011046,-0.031251,-0.996255,0.156,0.185
525.04,0,-0.010103,-0.030461,-0.994599,0.077,0.182
525.05,0,-0.008752,-0.028729,-0.994905,0.004,0.132
525.06,0,-0.008064,-0.027225,-0.995975,-0.034,0.1
525.07,0,-0.008166,-0.02613,-0.996102,-0.048,0.083
525.08,0,-0.007708,-0.02562,-0.996179,-0.03,0.104
525.09,0,-0.007275,-0.025646,-0.996612,-0.025,0.118
525.1,0,-0.007402,-0.025263,-0.996306,-0.013,0.156
525.11,0,-0.008574,-0.024652,-0.994777,0.022,0.165
525.12,0,-0.010689,-0.024525,-0.992688,0.078,0.141
525.13,0,-0.012778,-0.025034,-0.992459,0.11,0.147
525.14,0,-0.014307,-0.025467,-0.994548,0.115,0.15
525.15,0,-0.014893,-0.025238,-0.995669,0.103,0.174
525.16,0,-0.015173,-0.02404,-0.995822,0.036,0.18
525.17,0,-0.01553,-0.023556,-0.997147,-0.016,0.188
525.18,0,-0.015403,-0.025136,-0.998905,-0.001,0.182
525.19,0,-0.014434,-0.027174,-0.999771,0.037,0.168
525.2,0,-0.013696,-0.028805,-0.999084,0.033,0.121
525.21,0,-0.014078,-0.030436,-0.997861,0.022,0.062
525.22,0,-0.014817,-0.031684,-0.996994,-0.004,0.062
525.23,0,-0.01497,-0.032423,-0.996739,-0.01,0.109
525.24,0,-0.014052,-0.031837,-0.997122,0.014,0.156
525.25,0,-0.012192,-0.030232,-0.998039,-0.016,0.177
525.26,0,-0.010256,-0.028652,-0.998447,-0.037,0.168
525.27,0,-0.009975,-0.027022,-0.997478,-0.004,0.097
525.28,0,-0.010918,-0.025467,-0.995797,0.037,0.048
525.29,0,-0.011657,-0.02404,-0.994319,0.057,0.072
525.3,0,-0.01209,-0.023149,-0.993631,0.072,0.148
525.31,0,-0.012472,-0.023709,-0.993631,0.087,0.185
525.32,0,-0.012753,-0.025009,-0.994268,0.09,0.182
525.33,0,-0.013109,-0.025289,-0.994013,0.066,0.168
525.34,0,-0.01339,-0.025289,-0.992178,0.036,0.129
525.35,0,-0.012727,-0.025595,-0.99042,0.066,0.112
525.36,0,-0.010816,-0.026079,-0.991414,0.119,0.13
525.37,0,-0.009466,-0.026588,-0.992968,0.13,0.159
525.38,0,-0.009746,-0.026996,-0.99307,0.098,0.165
525.39,0,-0.010485,-0.02748,-0.992917,0.078,0.165
525.4,0,-0.011249,-0.027888,-0.993707,0.087,0.153
525.41,0,-0.011708,-0.02776,-0.995746,0.098,0.138
525.42,0,-0.011785,-0.02771,-0.996204,0.1,0.135
525.43,0,-0.011275,-0.029442,-0.997631,0.08,0.135
525.44,0,-0.010842,-0.030691,-0.996969,0.007,0.115
525.45,0,-0.01046,-0.029773,-0.99702,-0.078,0.074
525.46,0,-0.010587,-0.02776,-0.997504,-0.071,0.065
525.47,0,-0.011249,-0.026206,-0.996994,0.023,0.109
525.48,0,-0.012829,-0.02562,-0.995211,0.069,0.156
525.49,0,-0.014103,-0.025849,-0.994191,0.039,0.185
525.5,0,-0.014536,-0.02613,-0.994242,-0.014,0.182
525.51,0,-0.013976,-0.025773,-0.994089,-0.057,0.144
525.52,0,-0.013619,-0.025569,-0.993223,-0.065,0.091
