xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
102.64,0,-0.690801,0.003682,-1.178055,4.642,1.103
102.65,0,-0.675666,-0.262915,-1.42381,2.137,1.64
102.66,0,-0.616425,-0.336782,-1.599927,-0.822,2.943
102.67,0,-0.558076,-0.15274,-1.631039,-2.486,4.06
102.68,0,-0.543297,0.110723,-1.535336,-2.178,4.222
102.69,0,-0.572727,0.274305,-1.395221,-0.302,3.597
102.7,0,-0.610717,0.324679,-1.267108,2.486,2.736
102.71,0,-0.627458,0.307454,-1.154715,5.465,1.91
102.72,0,-0.620833,0.161352,-1.0371,6.953,1.23
102.73,0,-0.615559,-0.147313,-0.908324,4.624,1.014
102.74,0,-0.662849,-0.376556,-0.791141,-1.261,1.375
102.75,0,-0.770426,-0.286306,-0.718243,-6.632,1.965
102.76,0,-0.889621,0.01818,-0.705095,-7.936,2.484
102.77,0,-0.961781,0.276827,-0.734525,-5.671,2.634
102.78,0,-0.944582,0.367027,-0.765381,-1.936,2.091
102.79,0,-0.854026,0.322488,-0.749991,2.295,1.106
102.8,0,-0.755138,0.184666,-0.684992,5.935,0.344
102.81,0,-0.69977,-0.010893,-0.620323,7.345,0.114
102.82,0,-0.686266,-0.166015,-0.610412,6.17,0.326
102.83,0,-0.677144,-0.194705,-0.682265,4.018,0.824
102.84,0,-0.639459,-0.128636,-0.825183,2.664,1.405
102.85,0,-0.577925,-0.075383,-0.996332,2.742,1.86
102.86,0,-0.532188,-0.088224,-1.138051,4.111,2.271
102.87,0,-0.525028,-0.134649,-1.216352,6.129,2.874
102.88,0,-0.537819,-0.16283,-1.25819,7.708,3.613
102.89,0,-0.536673,-0.159288,-1.316462,8.013,4.308
102.9,0,-0.504007,-0.157377,-1.39596,6.947,4.888
102.91,0,-0.449607,-0.208312,-1.422001,4.854,5.412
102.92,0,-0.375104,-0.327533,-1.291874,2.125,5.938
102.93,0,-0.235958,-0.441454,-0.990599,-0.479,6.555
102.94,0,0.010816,-0.437275,-0.664659,-1.603,7.368
102.95,0,0.293746,-0.26847,-0.481967,-0.173,8.192
102.96,0,0.449786,-0.00228,-0.442855,3.375,8.374
102.97,0,0.388863,0.209127,-0.43274,7.203,7.495
102.98,0,0.174678,0.244544,-0.377779,9.415,5.882
102.99,0,-0.030334,0.097219,-0.303683,8.558,4.143
103,0,-0.04473,-0.156791,-0.326004,3.932,2.541
103.01,0,0.219115,-0.446601,-0.570969,-3.703,1.463
103.02,0,0.632732,-0.683004,-0.983541,-12.071,1.509
103.03,0,0.95006,-0.701019,-1.343089,-17.572,2.576
103.04,0,1.05412,-0.421248,-1.553783,-17.145,3.928
103.05,0,1.019901,-0.025009,-1.688369,-10.997,4.853
103.06,0,0.972814,0.236391,-1.797983,-2.333,5.106
103.07,0,0.965832,0.290459,-1.874373,5.313,4.908
103.08,0,0.994752,0.217714,-1.912924,9.769,4.513
103.09,0,1.058809,0.093703,-1.89705,10.171,3.999
103.1,0,1.117897,-0.096607,-1.784352,6.904,3.529
103.11,0,1.091296,-0.266304,-1.568026,1.914,3.434
103.12,0,0.992484,-0.264928,-1.297149,-2.44,3.573
103.13,0,0.925574,-0.149937,-1.055496,-4.78,3.398
103.14,0,0.927204,-0.049011,-0.916834,-4.719,2.82
103.15,0,0.939664,0.040577,-0.886793,-2.442,2.045
103.16,0,0.905113,0.126725,-0.905572,1.11,1.121
103.17,0,0.82001,0.151186,-0.887761,4.135,0.062
103.18,0,0.716791,0.117909,-0.795677,5.023,-0.986
103.19,0,0.626311,0.094238,-0.67429,3.353,-1.909
103.2,0,0.57265,0.108608,-0.59227,-0.073,-2.828
103.21,0,0.558203,0.143949,-0.588677,-3.886,-3.864
103.22,0,0.553897,0.189584,-0.638108,-7.177,-5.005
103.23,0,0.539271,0.27777,-0.66871,-9.518,-6.315
103.24,0,0.522072,0.455366,-0.65202,-10.211,-7.949
103.25,0,0.513766,0.720383,-0.645013,-8.614,-10.006
103.26,0,0.512951,0.992,-0.711312,-5.228,-12.562
103.27,0,0.518021,1.158181,-0.826023,-1.731,-15.653
103.28,0,0.538329,1.161315,-0.919688,0.404,-19.138
103.29,0,0.569134,1.012078,-0.952812,0.7,-22.605
103.3,0,0.583785,0.763368,-0.908349,-0.671,-25.482
103.31,0,0.567682,0.519219,-0.797486,-2.935,-27.406
103.32,0,0.530328,0.381397,-0.644504,-4.578,-28.346
103.33,0,0.489407,0.355204,-0.47896,-4.525,-28.579
103.34,0,0.484923,0.398112,-0.418318,-3.103,-28.642
103.35,0,0.546814,0.483419,-0.635917,-1.637,-28.959
103.36,0,0.63579,0.565745,-1.07932,-1.697,-29.472
103.37,0,0.68517,0.610259,-1.436499,-3.97,-29.975
103.38,0,0.667207,0.613597,-1.504505,-7.466,-30.492
103.39,0,0.630948,0.581441,-1.407502,-9.88,-30.827
103.4,0,0.646721,0.567121,-1.386405,-9.108,-30.587
103.41,0,0.69633,0.636095,-1.474591,-4.781,-30.006
103.42,0,0.705987,0.73297,-1.548585,1.817,-29.727
103.43,0,0.664123,0.712765,-1.559185,8.692,-29.705
103.44,0,0.634414,0.52671,-1.5401,13.726,-29.342
103.45,0,0.640096,0.215879,-1.502033,14.89,-28.227
103.46,0,0.609494,-0.220771,-1.404292,10.716,-25.977
103.47,0,0.507676,-0.681348,-1.22769,1.496,-22.168
103.48,0,0.408177,-0.914133,-1.006371,-10.039,-17.082
103.49,0,0.382595,-0.827578,-0.781179,-19.963,-11.632
103.5,0,0.404024,-0.479521,-0.603252,-24.354,-6.532
103.51,0,0.393908,0.067076,-0.512645,-20.405,-2.18
103.52,0,0.334489,0.591582,-0.512059,-9.366,1.16
103.53,0,0.271782,0.821845,-0.570484,3.262,3.319
103.54,0,0.239092,0.741328,-0.633904,12.537,4.36
103.55,0,0.240824,0.502988,-0.681093,17.02,4.778
103.56,0,0.270993,0.211064,-0.722778,17.279,5.094
103.57,0,0.315837,-0.075332,-0.768311,14.278,5.488
103.58,0,0.357395,-0.289567,-0.828801,9.29,5.954
103.59,0,0.389373,-0.377958,-0.913573,3.797,6.486
103.6,0,0.420305,-0.337037,-1.019391,-0.929,6.947
103.61,0,0.450397,-0.228976,-1.12419,-4.119,7.138
103.62,0,0.475291,-0.135159,-1.204809,-5.559,7.058
103.63,0,0.496465,-0.076962,-1.249756,-5.354,6.915
103.64,0,0.513282,-0.0179,-1.248202,-3.709,6.832
103.65,0,0.526124,0.048017,-1.206644,-1.206,6.717
103.66,0,0.535016,0.077396,-1.15469,1.155,6.454
103.67,0,0.537208,0.056757,-1.120801,2.533,6.092
103.68,0,0.532901,0.025034,-1.117132,2.87,5.73
103.69,0,0.526786,0.022563,-1.131656,2.809,5.323
103.7,0,0.526124,0.042896,-1.125515,2.868,4.782
103.71,0,0.53122,0.041673,-1.060261,2.828,4.114
103.72,0,0.536927,-0.004344,-0.936785,2.046,3.377
103.73,0,0.538278,-0.07049,-0.810939,0.211,2.646
103.74,0,0.526506,-0.119718,-0.75124,-2.483,1.931
103.75,0,0.496261,-0.118622,-0.770579,-5.328,1.21
103.76,0,0.456283,-0.030691,-0.827909,-7.288,0.482
103.77,0,0.425733,0.137019,-0.879149,-7.59,-0.362
103.78,0,0.421834,0.315379,-0.914821,-6.075,-1.444
103.79,0,0.446703,0.425987,-0.94978,-3.28,-2.751
103.8,0,0.488923,0.430421,-0.998421,-0.432,-4.154
103.81,0,0.533615,0.347305,-1.057025,1.181,-5.473
103.82,0,0.576625,0.233053,-1.092417,0.943,-6.53
103.83,0,0.62096,0.139032,-1.080339,-0.908,-7.269
103.84,0,0.665397,0.092199,-1.045814,-3.472,-7.758
103.85,0,0.702879,0.105041,-1.02966,-5.599,-8.097
103.86,0,0.719848,0.162601,-1.042425,-6.515,-8.368
103.87,0,0.719695,0.230683,-1.072542,-6.136,-8.677
103.88,0,0.725072,0.290001,-1.115069,-4.722,-9.16
103.89,0,0.745099,0.327176,-1.160474,-2.627,-9.792
103.9,0,0.766451,0.33826,-1.176093,-0.286,-10.405
103.91,0,0.770604,0.333852,-1.137899,1.728,-10.896
103.92,0,0.757024,0.314258,-1.055955,2.809,-11.355
103.93,0,0.743162,0.26182,-0.963157,2.668,-11.797
103.94,0,0.736538,0.178602,-0.887481,1.387,-12.109
103.95,0,0.729938,0.110953,-0.84256,-0.495,-12.22
103.96,0,0.720128,0.102672,-0.840012,-2.126,-12.146
103.97,0,0.709682,0.15511,-0.874232,-2.848,-11.982
103.98,0,0.701783,0.234658,-0.913955,-2.6,-11.919
103.99,0,0.703286,0.298103,-0.933676,-1.841,-12.009
104,0,0.71302,0.326896,-0.927943,-1.225,-12.191
104.01,0,0.718549,0.333852,-0.890717,-1.264,-12.467
104.02,0,0.715975,0.332399,-0.81443,-2.139,-12.829
104.03,0,0.710905,0.331457,-0.708841,-3.684,-13.27
104.04,0,0.712892,0.357268,-0.614794,-5.179,-13.754
104.05,0,0.726549,0.466424,-0.604781,-5.654,-14.244
104.06,0,0.736945,0.674876,-0.700866,-4.654,-14.968
104.07,0,0.730499,0.89594,-0.801359,-2.459,-16.37
104.08,0,0.70084,1.01697,-0.784618,0.609,-18.447
104.09,0,0.643714,0.961628,-0.646389,4.281,-20.466
104.1,0,0.630592,0.763623,-0.578154,7.529,-21.929
104.11,0,0.743545,0.582384,-0.874741,8.53,-23.078
104.12,0,0.923026,0.551527,-1.510161,5.452,-24.225
104.13,0,1.054426,0.750985,-2.046464,-1.886,-25.745
104.14,0,1.093971,1.186387,-2.155723,-11.108,-28.392
104.15,0,1.067701,1.698051,-1.933282,-18.759,-32.693
104.16,0,1.02915,2.088405,-1.684037,-22.335,-38.391
104.17,0,1.010932,2.262815,-1.564969,-21.039,-44.707
104.18,0,1.008384,2.253668,-1.514671,-15.514,-50.875
104.19,0,0.994319,2.182655,-1.434843,-7.201,-56.422
104.2,0,0.950264,2.095972,-1.317787,1.433,-61.223
104.21,0,0.883939,1.941869,-1.227002,7.481,-65.383
104.22,0,0.81866,1.735099,-1.185979,9.65,-69.022
104.23,0,0.773382,1.548789,-1.143963,9.109,-72.221
104.24,0,0.743545,1.381487,-1.026576,8.184,-74.944
104.25,0,0.703872,1.160678,-0.797792,8.246,-76.823
104.26,0,0.625292,0.811347,-0.523499,8.209,-77.162
104.27,0,0.49672,0.341751,-0.319889,5.584,-75.245
104.28,0,0.356045,-0.072554,-0.242939,-0.457,-71.039
104.29,0,0.265565,-0.242557,-0.261438,-7.979,-65.397
104.3,0,0.244188,-0.160766,-0.297059,-14.191,-59.298
104.31,0,0.258762,0.064197,-0.307607,-17.402,-53.384
104.32,0,0.278076,0.341725,-0.32896,-17.117,-48.149
104.33,0,0.297237,0.615482,-0.395819,-13.396,-43.987
104.34,0,0.323838,0.833565,-0.489458,-6.693,-40.946
104.35,0,0.37067,0.955666,-0.586664,1.678,-38.868
104.36,0,0.443212,0.984789,-0.691234,9.863,-37.676
104.37,0,0.530557,0.976024,-0.815194,16.537,-37.331
104.38,0,0.614132,0.987133,-0.954697,20.945,-37.703
104.39,0,0.679819,1.015773,-1.085817,22.329,-38.762
104.4,0,0.729531,1.03315,-1.184017,20.146,-40.626
104.41,0,0.763113,1.054604,-1.241118,14.828,-43.298
104.42,0,0.770834,1.096264,-1.265936,7.742,-46.563
104.43,0,0.766069,1.153926,-1.281657,0.368,-50.069
104.44,0,0.774019,1.247106,-1.304003,-6.503,-53.576
104.45,0,0.789587,1.374812,-1.323317,-12.451,-57.025
104.46,0,0.786912,1.459635,-1.316539,-16.848,-60.216
104.47,0,0.766247,1.466871,-1.27093,-19.207,-62.783
104.48,0,0.754552,1.460475,-1.197318,-19.202,-64.54
104.49,0,0.763394,1.485013,-1.113693,-16.523,-65.572
104.5,0,0.77328,1.531947,-1.035698,-11.246,-66.132
104.51,0,0.754552,1.562574,-0.973604,-4.225,-66.501
104.52,0,0.704178,1.519232,-0.927357,3,-66.695
104.53,0,0.645166,1.3649,-0.892679,8.816,-66.483
104.54,0,0.595276,1.116725,-0.872677,12.104,-65.61
104.55,0,0.562993,0.863403,-0.880066,12.465,-64.021
104.56,0,0.55061,0.702267,-0.911967,10.431,-61.967
104.57,0,0.552215,0.664251,-0.939435,7.414,-59.793
104.58,0,0.560471,0.714166,-0.938798,4.723,-57.767
104.59,0,0.569491,0.796874,-0.918923,2.943,-56.107
104.6,0,0.572166,0.859708,-0.891329,2.26,-54.825
104.61,0,0.569567,0.865059,-0.848675,2.416,-53.744
104.62,0,0.570051,0.834024,-0.80169,2.613,-52.769
104.63,0,0.566662,0.801359,-0.775089,2.224,-51.933
104.64,0,0.548801,0.784465,-0.76826,1.554,-51.196
104.65,0,0.529564,0.798964,-0.769636,1.215,-50.523
104.66,0,0.528799,0.858383,-0.78946,1.273,-50.016
104.67,0,0.550355,0.958953,-0.843757,1.657,-49.85
104.68,0,0.582689,1.076415,-0.91049,2.57,-50.099
104.69,0,0.605851,1.180679,-0.954366,4.09,-50.847
104.7,0,0.606411,1.250265,-0.966851,5.972,-52.099
104.71,0,0.587021,1.278242,-0.959284,7.81,-53.773
104.72,0,0.556955,1.255361,-0.948684,9.107,-55.657
104.73,0,0.524009,1.187126,-0.944276,9.151,-57.481
104.74,0,0.496822,1.105488,-0.947767,7.397,-59.124
104.75,0,0.483521,1.050502,-0.95964,4.201,-60.566
104.76,0,0.483012,1.0464,-0.9721,0.663,-61.797
104.77,0,0.48612,1.092162,-0.971591,-2.336,-62.81
104.78,0,0.482273,1.154053,-0.956124,-4.382,-63.615
104.79,0,0.4678,1.192324,-0.937371,-5.099,-64.241
104.8,0,0.452869,1.213549,-0.926287,-4.347,-64.726
104.81,0,0.445964,1.246291,-0.928402,-2.615,-65.143
104.82,0,0.447212,1.282498,-0.948429,-0.75,-65.557
104.83,0,0.451722,1.290855,-0.978903,0.716,-66.028
104.84,0,0.45506,1.287084,-1.002829,2.084,-66.515
104.85,0,0.459162,1.286676,-1.011059,3.779,-66.948
104.86,0,0.465532,1.264203,-1.00153,5.473,-67.287
104.87,0,0.475419,1.225448,-0.990522,6.423,-67.606
104.88,0,0.488592,1.185521,-0.997376,6.341,-68.001
104.89,0,0.493025,1.108775,-1.001708,5.608,-68.409
104.9,0,0.488082,1.011136,-0.981477,4.587,-68.826
104.91,0,0.494044,0.975158,-0.969552,3.062,-69.42
104.92,0,0.517282,1.003492,-0.995414,0.762,-70.294
104.93,0,0.542125,1.041457,-1.025532,-1.901,-71.329
104.94,0,0.552394,1.079422,-1.012435,-3.95,-72.343
104.95,0,0.545565,1.121515,-0.952226,-4.606,-73.272
104.96,0,0.532647,1.151403,-0.886029,-3.83,-74.107
104.97,0,0.522608,1.150205,-0.84865,-2.128,-74.794
104.98,0,0.517512,1.135631,-0.838483,-0.089,-75.31
104.99,0,0.51583,1.12763,-0.837948,1.795,-75.724
105,0,0.509485,1.094634,-0.831527,3.158,-76.033
105.01,0,0.495981,1.016461,-0.82401,3.651,-76.102
105.02,0,0.485993,0.931995,-0.844394,3.358,-75.885
105.03,0,0.499676,0.926466,-0.915866,2.903,-75.428
105.04,0,0.550024,1.041482,-1.028742,2.568,-75
105.05,0,0.617164,1.225168,-1.140574,2.534,-75.01
105.06,0,0.666187,1.377079,-1.212657,3.085,-75.632
105.07,0,0.689552,1.446895,-1.227563,4.012,-76.736
105.08,0,0.702751,1.446742,-1.198898,4.629,-78.179
105.09,0,0.716434,1.399349,-1.176832,4.481,-79.813
105.1,0,0.729327,1.345637,-1.181266,3.799,-81.475
105.11,0,0.732257,1.285326,-1.177342,2.776,-83.017
105.12,0,0.714956,1.178488,-1.135121,1.095,-84.226
105.13,0,0.678902,1.044463,-1.069459,-1.461,-84.883
105.14,0,0.636197,0.9389,-1.016308,-4.488,-84.868
105.15,0,0.594436,0.874716,-0.975769,-7.224,-84.246
105.16,0,0.55461,0.849057,-0.919204,-8.925,-83.199
105.17,0,0.519321,0.865951,-0.846356,-9.143,-81.942
105.18,0,0.495064,0.916758,-0.792925,-7.97,-80.631
105.19,0,0.484566,0.960303,-0.786376,-6.04,-79.418
105.2,0,0.484438,0.978012,-0.813029,-3.874,-78.39
105.21,0,0.491216,1.008486,-0.830865,-1.346,-77.563
105.22,0,0.489152,1.046247,-0.802709,1.658,-76.914
105.23,0,0.467749,1.033176,-0.741583,4.49,-76.278
105.24,0,0.450066,0.987261,-0.705656,6.226,-75.506
105.25,0,0.463978,0.974954,-0.747367,6.372,-74.699
105.26,0,0.513893,1.020589,-0.867709,4.927,-74.115
105.27,0,0.580575,1.117081,-1.015289,2.407,-74.037
105.28,0,0.645217,1.248482,-1.144625,-0.183,-74.684
105.29,0,0.703184,1.400419,-1.240583,-1.854,-76.102
105.3,0,0.751494,1.538979,-1.30334,-2.185,-78.167
105.31,0,0.787268,1.625051,-1.340796,-1.315,-80.672
105.32,0,0.815169,1.65634,-1.358912,0.213,-83.434
105.33,0,0.838763,1.656417,-1.357281,1.656,-86.34
105.34,0,0.846076,1.624235,-1.335878,2.515,-89.257
105.35,0,0.826839,1.54805,-1.291008,2.694,-91.987
105.36,0,0.783472,1.415962,-1.214186,2.309,-94.277
105.37,0,0.71995,1.229117,-1.104673,1.469,-95.843
105.38,0,0.645523,1.026169,-0.980967,0.168,-96.527
105.39,0,0.571172,0.850841,-0.867836,-1.522,-96.328
105.4,0,0.497382,0.720128,-0.772847,-3.138,-95.303
105.41,0,0.423898,0.630031,-0.687438,-3.958,-93.532
105.42,0,0.362644,0.591149,-0.608755,-3.579,-91.141
105.43,0,0.322742,0.599786,-0.555502,-2.202,-88.382
105.44,0,0.295963,0.614922,-0.538813,-0.278,-85.527
105.45,0,0.273413,0.612017,-0.552317,1.75,-82.681
105.46,0,0.25731,0.604347,-0.590639,3.465,-79.808
105.47,0,0.253921,0.616603,-0.641446,4.621,-76.973
105.48,0,0.268368,0.658951,-0.693196,5.177,-74.427
105.49,0,0.301441,0.72311,-0.75101,5.029,-72.434
105.5,0,0.34598,0.791472,-0.826074,3.93,-71.068
105.51,0,0.386876,0.852166,-0.912095,1.877,-70.26
105.52,0,0.419541,0.94053,-0.993554,-0.597,-69.987
105.53,0,0.454576,1.094735,-1.068058,-2.613,-70.358
105.54,0,0.499115,1.277172,-1.134408,-3.468,-71.478
105.55,0,0.549693,1.433059,-1.18626,-3.137,-73.301
105.56,0,0.597799,1.540814,-1.229168,-2.121,-75.695
105.57,0,0.640886,1.601915,-1.267261,-0.94,-78.514
105.58,0,0.68489,1.639931,-1.305047,0.076,-81.581
105.59,0,0.729556,1.656569,-1.350733,0.605,-84.806
105.6,0,0.759597,1.618961,-1.390558,0.514,-88.109
105.61,0,0.757966,1.525067,-1.396724,0.029,-91.19
105.62,0,0.723441,1.426256,-1.363065,-0.601,-93.761
105.63,0,0.671283,1.361256,-1.303009,-1.159,-95.862
105.64,0,0.619177,1.309659,-1.22104,-1.403,-97.624
105.65,0,0.568777,1.23034,-1.125184,-1.252,-99.036
105.66,0,0.511473,1.125643,-1.037023,-0.794,-99.924
105.67,0,0.44711,1.030195,-0.966775,-0.168,-100.213
105.68,0,0.381244,0.962163,-0.902107,0.604,-100.019
105.69,0,0.321672,0.902107,-0.831935,1.429,-99.47
105.7,0,0.275528,0.83512,-0.764234,1.896,-98.714
105.71,0,0.242914,0.769764,-0.712459,1.597,-97.82
105.72,0,0.220797,0.711058,-0.676991,0.486,-96.777
105.73,0,0.207496,0.670264,-0.644555,-0.887,-95.603
105.74,0,0.208184,0.643714,-0.604424,-1.8,-94.194
105.75,0,0.23025,0.630235,-0.570383,-1.993,-92.437
105.76,0,0.270712,0.659741,-0.577364,-1.661,-90.451
105.77,0,0.314105,0.738092,-0.633471,-1.204,-88.585
105.78,0,0.337623,0.83805,-0.71223,-0.787,-87.222
105.79,0,0.3311,0.941448,-0.792492,-0.238,-86.462
105.8,0,0.307684,1.043826,-0.854663,0.623,-86.241
105.81,0,0.287096,1.138077,-0.898208,1.604,-86.586
105.82,0,0.283834,1.19184,-0.959131,2.107,-87.393
105.83,0,0.296931,1.183075,-1.062452,1.816,-88.345
105.84,0,0.30111,1.123732,-1.185037,1.057,-89.169
105.85,0,0.274228,1.00925,-1.277121,0.424,-89.675
105.86,0,0.22602,0.819144,-1.315978,0.347,-89.572
105.87,0,0.178398,0.548113,-1.320106,0.878,-88.402
105.88,0,0.140688,0.22388,-1.31422,1.609,-85.801
105.89,0,0.105857,-0.096811,-1.29455,2.171,-81.728
105.9,0,0.06356,-0.387971,-1.248838,2.658,-76.387
105.91,0,0.012421,-0.646109,-1.192502,3.379,-69.985
105.92,0,-0.045775,-0.832674,-1.153492,4.463,-62.765
105.93,0,-0.111564,-0.918516,-1.151428,5.855,-55.091
105.94,0,-0.179163,-0.92458,-1.188757,7.403,-47.34
105.95,0,-0.229205,-0.878996,-1.237423,8.824,-39.879
105.96,0,-0.240671,-0.785357,-1.242672,9.719,-33.053
105.97,0,-0.212083,-0.619279,-1.158053,9.737,-27.205
105.98,0,-0.171621,-0.366899,-0.996102,8.847,-22.645
105.99,0,-0.152765,-0.072936,-0.823042,7.347,-19.575
106,0,-0.166499,0.192642,-0.703847,5.67,-18.067
106.01,0,-0.19603,0.369829,-0.663155,3.983,-17.934
106.02,0,-0.205178,0.43725,-0.676328,1.97,-18.8
106.03,0,-0.173379,0.456589,-0.699006,-0.633,-20.33
106.04,0,-0.110137,0.528825,-0.704305,-3.461,-22.314
106.05,0,-0.039889,0.701324,-0.696177,-5.851,-24.757
106.06,0,0.011504,0.913726,-0.686954,-7.535,-27.729
106.07,0,0.028831,1.058656,-0.680329,-8.482,-31.144
106.08,0,0.012014,1.082887,-0.677704,-8.479,-34.592
106.09,0,-0.017008,1.02329,-0.682112,-7.459,-37.554
106.1,0,-0.019683,0.957322,-0.705401,-5.827,-39.854
106.11,0,0.036475,0.948276,-0.759597,-4.368,-41.729
106.12,0,0.158447,1.018932,-0.85716,-3.897,-43.533
106.13,0,0.320373,1.123604,-1.017302,-4.878,-45.54
106.14,0,0.472183,1.199305,-1.217676,-6.957,-47.887
106.15,0,0.567299,1.259413,-1.379373,-8.503,-50.502
106.16,0,0.596958,1.390584,-1.43655,-7.434,-53.194
106.17,0,0.58511,1.598883,-1.400215,-3.136,-55.896
106.18,0,0.561719,1.751661,-1.337509,2.716,-58.669
106.19,0,0.549744,1.725977,-1.29297,7.405,-61.466
106.2,0,0.55405,1.568536,-1.263056,9.26,-64.206
106.21,0,0.564879,1.422969,-1.229372,8.464,-66.904
106.22,0,0.566739,1.35537,-1.189343,6.244,-69.573
106.23,0,0.549362,1.348491,-1.159633,3.888,-72.171
106.24,0,0.522913,1.357078,-1.148957,2.295,-74.707
106.25,0,0.506249,1.346682,-1.130943,1.99,-77.233
106.26,0,0.505944,1.304079,-1.072084,3.015,-79.697
106.27,0,0.5116,1.212733,-0.981426,4.708,-81.949
106.28,0,0.509231,1.104316,-0.903355,6.051,-83.795
106.29,0,0.485891,1.016945,-0.868524,6.213,-85.145
106.3,0,0.433045,0.933549,-0.863403,4.989,-86.067
106.31,0,0.35579,0.836852,-0.852726,2.74,-86.618
106.32,0,0.269693,0.763674,-0.823526,-0.051,-86.804
106.33,0,0.195546,0.768311,-0.793766,-2.881,-86.796
106.34,0,0.152587,0.839171,-0.776771,-4.975,-86.855
106.35,0,0.147058,0.936097,-0.764668,-5.551,-87.097
106.36,0,0.164843,1.025124,-0.756259,-4.589,-87.444
106.37,0,0.184998,1.093538,-0.762884,-2.776,-87.8
106.38,0,0.194705,1.142205,-0.787294,-0.878,-88.159
106.39,0,0.195546,1.158971,-0.818125,0.447,-88.539
106.4,0,0.201407,1.140319,-0.84865,0.743,-88.965
106.41,0,0.217306,1.099628,-0.887379,-0.063,-89.439
106.42,0,0.236518,1.05463,-0.940123,-1.755,-89.776
106.43,0,0.263578,1.028997,-0.991516,-4.034,-89.888
106.44,0,0.308397,1.05914,-1.013887,-6.034,-89.891
106.45,0,0.361294,1.153161,-1.005632,-6.668,-89.969
106.46,0,0.403183,1.272662,-0.999644,-5.71,-90.295
106.47,0,0.422318,1.384367,-1.018219,-3.695,-91.027
106.48,0,0.415744,1.473878,-1.038119,-1.313,-92.268
106.49,0,0.396252,1.518264,-1.030934,0.888,-93.957
106.5,0,0.379869,1.489828,-1.006294,2.574,-95.829
106.51,0,0.363995,1.403935,-0.994828,3.519,-97.584
106.52,0,0.33375,1.324743,-1.017964,3.606,-99.123
106.53,0,0.283376,1.304665,-1.063548,2.954,-100.629
106.54,0,0.225766,1.33677,-1.094328,1.885,-102.403
106.55,0,0.180488,1.359931,-1.094149,0.719,-104.51
106.56,0,0.15539,1.312437,-1.079881,-0.366,-106.618
106.57,0,0.142115,1.18733,-1.062656,-1.257,-108.225
106.58,0,0.126623,1.015365,-1.032921,-1.911,-108.95
106.59,0,0.106035,0.823322,-0.984662,-2.396,-108.549
106.6,0,0.086492,0.631305,-0.930186,-2.714,-106.938
106.61,0,0.06119,0.453276,-0.885749,-2.642,-104.177
106.62,0,0.020906,0.29688,-0.855708,-1.867,-100.435
106.63,0,-0.021977,0.184284,-0.845872,-0.24,-95.849
106.64,0,-0.054387,0.134751,-0.863377,2.053,-90.645
106.65,0,-0.082262,0.1201,-0.891329,4.708,-85.245
106.66,0,-0.122852,0.091766,-0.904323,7.43,-80.004
106.67,0,-0.180895,0.023989,-0.892373,9.785,-75.013
106.68,0,-0.243117,-0.06835,-0.848828,11.19,-70.178
106.69,0,-0.299352,-0.143542,-0.763292,11.182,-65.506
106.7,0,-0.346439,-0.190858,-0.63077,9.823,-61.093
106.71,0,-0.38155,-0.231804,-0.475393,7.531,-56.831
106.72,0,-0.393628,-0.280599,-0.359688,4.515,-52.6
106.73,0,-0.377219,-0.332934,-0.317111,0.777,-48.435
106.74,0,-0.342133,-0.386978,-0.333087,-3.142,-44.157
106.75,0,-0.281134,-0.346006,-0.457557,-5.553,-39.441
106.76,0,-0.166856,-0.040883,-0.776108,-4.566,-34.654
106.77,0,-0.007147,0.517053,-1.265706,-0.382,-31.235
106.78,0,0.137299,1.078785,-1.786033,4.515,-30.415
106.79,0,0.211446,1.345459,-2.17417,7.609,-31.749
106.8,0,0.207089,1.235207,-2.355995,8.023,-33.718
106.81,0,0.155823,0.910158,-2.378214,6.528,-35.316
106.82,0,0.106341,0.551986,-2.328426,4.561,-36.238
106.83,0,0.080657,0.272827,-2.236087,3.375,-36.388
106.84,0,0.058821,0.11773,-2.08071,3.575,-35.765
106.85,0,0.009797,0.037214,-1.871544,4.69,-34.564
106.86,0,-0.072937,-0.036449,-1.649486,5.667,-33.089
106.87,0,-0.171289,-0.106086,-1.431683,5.896,-31.449
106.88,0,-0.269948,-0.138598,-1.204733,5.322,-29.592
106.89,0,-0.359179,-0.112889,-0.974139,4.013,-27.625
106.9,0,-0.42084,-0.04868,-0.77993,1.989,-25.854
106.91,0,-0.443186,0.011683,-0.657218,-0.696,-24.504
106.92,0,-0.444664,0.055355,-0.60715,-3.817,-23.62
106.93,0,-0.449556,0.101296,-0.586282,-7.029,-23.262
106.94,0,-0.484872,0.179749,-0.531041,-9.682,-23.582
106.95,0,-0.593493,0.353573,-0.407081,-10.324,-24.652
106.96,0,-0.758552,0.648224,-0.219217,-7.335,-26.457
106.97,0,-0.895813,0.967896,-0.015122,-0.203,-28.9
106.98,0,-0.983541,1.105615,0.127693,9.776,-31.548
106.99,0,-1.072644,0.917751,0.149835,19.286,-33.641
107,0,-1.158665,0.458296,0.04659,23.866,-34.527
107.01,0,-1.194082,-0.109933,-0.09806,20.155,-34.118
107.02,0,-1.152983,-0.591098,-0.143465,8.38,-32.794
107.03,0,-0.952557,-0.828317,-0.026665,-7.429,-30.992
