xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
280.79,0,0.136127,-0.469915,-0.764871,0.579,38.799
280.8,0,0.132534,-0.535959,-0.774146,3.249,38.902
280.81,0,0.139108,-0.613648,-0.840139,5.535,39.084
280.82,0,0.155237,-0.737608,-0.932046,6.983,39.456
280.83,0,0.174907,-0.936607,-1.020843,6.865,40.177
280.84,0,0.19017,-1.137007,-1.080671,5.307,41.459
280.85,0,0.19947,-1.256432,-1.110813,3.262,43.308
280.86,0,0.206503,-1.305837,-1.131325,1.693,45.516
280.87,0,0.215752,-1.335139,-1.143963,1.027,47.841
280.88,0,0.229027,-1.352364,-1.130943,1.089,50.194
280.89,0,0.24271,-1.349892,-1.097131,1.433,52.526
280.9,0,0.25229,-1.326323,-1.063421,1.93,54.8
280.91,0,0.253258,-1.26642,-1.032437,2.898,57.002
280.92,0,0.240773,-1.169035,-0.996663,4.614,58.968
280.93,0,0.22095,-1.092977,-0.955029,6.657,60.516
280.94,0,0.208872,-1.090429,-0.916044,8.078,61.714
280.95,0,0.209076,-1.135911,-0.883787,8.171,62.795
280.96,0,0.215421,-1.189598,-0.849465,6.63,63.882
280.97,0,0.224084,-1.222671,-0.794403,3.742,64.914
280.98,0,0.22839,-1.200656,-0.714752,0.454,65.697
280.99,0,0.221026,-1.129159,-0.644861,-2.284,66.063
281,0,0.209382,-1.063624,-0.617801,-3.996,66.06
281.01,0,0.205815,-1.027086,-0.629598,-4.407,65.893
281.02,0,0.210605,-0.988611,-0.668888,-3.508,65.731
281.03,0,0.227753,-0.974241,-0.760056,-1.942,65.507
281.04,0,0.271375,-1.063777,-0.927969,-0.322,65.26
281.05,0,0.33324,-1.237449,-1.133236,1.135,65.38
281.06,0,0.380353,-1.397871,-1.304207,1.976,66.141
281.07,0,0.402622,-1.515691,-1.402814,1.525,67.437
281.08,0,0.421503,-1.60933,-1.449341,-0.6,69.015
281.09,0,0.452741,-1.663602,-1.479229,-4.124,70.674
281.1,0,0.487878,-1.63881,-1.486185,-7.784,72.324
281.11,0,0.510326,-1.523156,-1.462284,-9.814,73.91
281.12,0,0.515753,-1.348975,-1.428498,-9.026,75.277
281.13,0,0.5063,-1.171226,-1.401515,-5.255,76.255
281.14,0,0.483725,-1.04877,-1.37471,0.417,76.851
281.15,0,0.451391,-1.007568,-1.324922,5.948,77.212
281.16,0,0.412789,-1.023621,-1.235869,9.526,77.42
281.17,0,0.370772,-1.063599,-1.106966,10.382,77.516
281.18,0,0.331125,-1.109132,-0.953627,8.836,77.48
281.19,0,0.302155,-1.132701,-0.797639,5.882,77.314
281.2,0,0.280293,-1.102507,-0.648198,2.435,76.996
281.21,0,0.249538,-1.023468,-0.518989,-0.946,76.354
281.22,0,0.206401,-0.938823,-0.427847,-3.772,75.241
281.23,0,0.167569,-0.867785,-0.381397,-5.494,73.68
281.24,0,0.146574,-0.814608,-0.374773,-5.961,71.799
281.25,0,0.142777,-0.815628,-0.395055,-5.904,69.772
281.26,0,0.150905,-0.88557,-0.435593,-6.341,67.882
281.27,0,0.165149,-0.989656,-0.490324,-7.546,66.474
281.28,0,0.185405,-1.084594,-0.555757,-9.013,65.758
281.29,0,0.223855,-1.170921,-0.664633,-9.652,65.749
281.3,0,0.288217,-1.255005,-0.834941,-8.298,66.428
281.31,0,0.364963,-1.335292,-1.025787,-4.667,67.758
281.32,0,0.4333,-1.414866,-1.186005,0.492,69.707
281.33,0,0.478094,-1.470209,-1.285886,6.03,72.172
281.34,0,0.499548,-1.515308,-1.333254,10.873,74.916
281.35,0,0.514887,-1.614094,-1.379933,13.835,77.771
281.36,0,0.541233,-1.774771,-1.470285,13.705,80.653
281.37,0,0.57609,-1.902757,-1.557733,10.28,83.491
281.38,0,0.594614,-1.891266,-1.539056,5.002,86.109
281.39,0,0.576294,-1.721034,-1.39275,0.195,88.146
281.4,0,0.527653,-1.469878,-1.203586,-2.434,89.269
281.41,0,0.477279,-1.244227,-1.071778,-2.472,89.42
281.42,0,0.444715,-1.117846,-1.025736,-0.688,88.919
281.43,0,0.42,-1.091627,-1.00767,1.635,88.225
281.44,0,0.388736,-1.112368,-0.954621,3.369,87.594
281.45,0,0.357344,-1.142638,-0.865466,3.89,87.039
281.46,0,0.339865,-1.173341,-0.779701,3.022,86.567
281.47,0,0.337037,-1.199509,-0.723008,0.806,86.209
281.48,0,0.339483,-1.191024,-0.693884,-2.471,85.944
281.49,0,0.341827,-1.124496,-0.676813,-6.076,85.646
281.5,0,0.341343,-1.003211,-0.65411,-8.491,85.117
281.51,0,0.32901,-0.836496,-0.627611,-8.029,84.168
281.52,0,0.298052,-0.675997,-0.622973,-4.339,82.786
281.53,0,0.255908,-0.606488,-0.656938,1.093,81.138
281.54,0,0.216312,-0.674214,-0.713376,6.081,79.493
281.55,0,0.201509,-0.841184,-0.773662,9.167,78.207
281.56,0,0.224517,-1.025175,-0.827297,9.966,77.508
281.57,0,0.267247,-1.170258,-0.858026,8.906,77.261
281.58,0,0.306384,-1.262751,-0.866205,6.67,77.257
281.59,0,0.329979,-1.328846,-0.872346,3.563,77.42
281.6,0,0.334259,-1.390125,-0.894947,-0.149,77.669
281.61,0,0.325953,-1.415631,-0.937575,-3.508,77.934
281.62,0,0.31892,-1.366964,-0.992153,-5.148,78.142
281.63,0,0.321035,-1.27149,-1.049585,-4.456,78.234
281.64,0,0.334769,-1.200885,-1.110584,-2.045,78.217
281.65,0,0.362517,-1.212224,-1.194821,0.709,78.213
281.66,0,0.400405,-1.296104,-1.293607,2.455,78.384
281.67,0,0.43088,-1.391297,-1.349204,2.612,78.826
281.68,0,0.432332,-1.450029,-1.316845,1.378,79.503
281.69,0,0.395488,-1.441213,-1.210619,-0.654,80.249
281.7,0,0.326717,-1.33891,-1.098812,-2.792,80.824
281.71,0,0.253284,-1.141924,-1.071982,-3.914,81.109
281.72,0,0.202783,-0.896323,-1.147454,-2.682,81.124
281.73,0,0.171621,-0.649345,-1.229958,1.057,80.622
281.74,0,0.162269,-0.496134,-1.271618,5.441,79.2
281.75,0,0.194017,-0.591582,-1.308844,7.905,77.176
281.76,0,0.244035,-0.908808,-1.327266,7.342,75.624
281.77,0,0.259679,-1.191509,-1.274471,4.49,75.193
281.78,0,0.225154,-1.256916,-1.159557,0.769,75.392
281.79,0,0.155823,-1.154384,-1.04482,-2.772,75.417
281.8,0,0.057801,-0.994523,-0.979362,-5.613,74.971
281.81,0,-0.05933,-0.824877,-0.968482,-7.353,74.169
281.82,0,-0.166652,-0.670009,-0.968176,-7.86,73.106
281.83,0,-0.238251,-0.541055,-0.936046,-7.369,71.785
281.84,0,-0.270126,-0.424815,-0.881391,-6.177,70.159
281.85,0,-0.275604,-0.300295,-0.829591,-4.522,68.078
281.86,0,-0.271833,-0.159951,-0.785357,-2.525,65.372
281.87,0,-0.262482,-0.031251,-0.752106,-0.256,61.981
281.88,0,-0.236059,0.026563,-0.742678,1.839,58.064
281.89,0,-0.185201,-0.030258,-0.757304,2.875,54.021
281.9,0,-0.117883,-0.191775,-0.783727,2.215,50.324
281.91,0,-0.069369,-0.365472,-0.822125,0.296,47.427
281.92,0,-0.101066,-0.43409,-0.866766,-1.474,45.435
281.93,0,-0.228186,-0.412203,-0.87627,-1.975,44.037
281.94,0,-0.376658,-0.39322,-0.827145,-1.364,42.765
281.95,0,-0.453098,-0.396838,-0.759113,-0.435,41.372
281.96,0,-0.423057,-0.416764,-0.724791,0.397,40.001
281.97,0,-0.330565,-0.465634,-0.745608,1.047,38.818
281.98,0,-0.251144,-0.531627,-0.812264,1.494,37.81
281.99,0,-0.222045,-0.593467,-0.894819,1.766,36.962
282,0,-0.233027,-0.655231,-0.968482,1.826,36.44
282.01,0,-0.253946,-0.7239,-1.026857,1.405,36.366
282.02,0,-0.257539,-0.786886,-1.073485,0.28,36.671
282.03,0,-0.235779,-0.829387,-1.117591,-1.34,37.229
282.04,0,-0.200438,-0.831349,-1.16371,-2.877,37.965
282.05,0,-0.169557,-0.768388,-1.198974,-3.714,38.747
282.06,0,-0.153249,-0.661015,-1.21174,-3.588,39.364
282.07,0,-0.150064,-0.564599,-1.212682,-2.666,39.756
282.08,0,-0.153504,-0.509027,-1.205956,-1.293,40.048
282.09,0,-0.161836,-0.490248,-1.175431,0.061,40.268
282.1,0,-0.183265,-0.492949,-1.120929,1.033,40.382
282.11,0,-0.221332,-0.510632,-1.069536,1.606,40.485
282.12,0,-0.259858,-0.555196,-1.042349,1.78,40.67
282.13,0,-0.279758,-0.622769,-1.030118,1.486,40.994
282.14,0,-0.282178,-0.668812,-1.021557,0.987,41.453
282.15,0,-0.278815,-0.661219,-1.027825,0.821,41.94
282.16,0,-0.270101,-0.623712,-1.054987,1.139,42.241
282.17,0,-0.250787,-0.602334,-1.086607,1.551,42.204
282.18,0,-0.226504,-0.605723,-1.108546,1.704,41.956
282.19,0,-0.206834,-0.612272,-1.120903,1.626,41.705
282.2,0,-0.196922,-0.617724,-1.12126,1.471,41.462
282.21,0,-0.203751,-0.626566,-1.098226,1.261,41.21
282.22,0,-0.232696,-0.626031,-1.049508,0.997,40.951
282.23,0,-0.275808,-0.602895,-0.988204,0.81,40.653
282.24,0,-0.315379,-0.564318,-0.926899,0.826,40.255
282.25,0,-0.337878,-0.534507,-0.872983,0.981,39.772
282.26,0,-0.345674,-0.511779,-0.83726,1.307,39.294
282.27,0,-0.347484,-0.473202,-0.825998,1.928,38.783
282.28,0,-0.342388,-0.434166,-0.832521,2.824,38.136
282.29,0,-0.334387,-0.433657,-0.844318,3.532,37.322
282.3,0,-0.328909,-0.47603,-0.850586,3.413,36.424
282.31,0,-0.323634,-0.522174,-0.849465,2.337,35.589
282.32,0,-0.323838,-0.536825,-0.854459,0.691,34.831
282.33,0,-0.33589,-0.515295,-0.88236,-1.099,34.058
282.34,0,-0.354541,-0.464309,-0.926542,-2.703,33.194
282.35,0,-0.370645,-0.384557,-0.96438,-3.91,32.2
282.36,0,-0.378212,-0.285185,-0.982088,-4.698,30.967
282.37,0,-0.37225,-0.189584,-0.978317,-5.244,29.39
282.38,0,-0.355968,-0.112507,-0.962596,-5.725,27.533
282.39,0,-0.341037,-0.041851,-0.954086,-6.131,25.54
282.4,0,-0.334387,0.048017,-0.981324,-6.233,23.47
282.41,0,-0.331992,0.167009,-1.060949,-5.626,21.313
282.42,0,-0.325596,0.298842,-1.167226,-4.199,19.016
282.43,0,-0.313468,0.415693,-1.235232,-2.383,16.501
282.44,0,-0.302435,0.497178,-1.215078,-0.711,13.724
282.45,0,-0.300804,0.526608,-1.124369,0.442,10.833
282.46,0,-0.309926,0.505587,-1.033099,0.725,8.073
282.47,0,-0.321774,0.464055,-1.008995,-0.063,5.487
282.48,0,-0.331253,0.419133,-1.057739,-1.83,3.047
282.49,0,-0.344477,0.374594,-1.118075,-4.201,0.877
282.5,0,-0.370084,0.354185,-1.122025,-6.457,-0.958
282.51,0,-0.405705,0.365651,-1.049712,-7.939,-2.624
282.52,0,-0.436816,0.369498,-0.940531,-8.441,-4.234
282.53,0,-0.449429,0.339559,-0.855555,-8.11,-5.686
282.54,0,-0.43781,0.308193,-0.825947,-7.188,-6.86
282.55,0,-0.409808,0.309697,-0.833718,-5.933,-7.784
282.56,0,-0.388201,0.33933,-0.84735,-4.582,-8.579
282.57,0,-0.388201,0.382646,-0.866205,-3.191,-9.341
282.58,0,-0.405451,0.433071,-0.903814,-1.653,-10.029
282.59,0,-0.436383,0.475215,-0.956965,0.054,-10.564
282.6,0,-0.480642,0.489891,-1.010932,1.675,-10.999
282.61,0,-0.533156,0.466526,-1.053407,2.822,-11.477
282.62,0,-0.581313,0.396482,-1.067548,3.105,-11.946
282.63,0,-0.604959,0.303632,-1.042833,2.299,-12.288
282.64,0,-0.594359,0.235091,-0.998931,0.754,-12.484
282.65,0,-0.555681,0.212465,-0.975795,-0.729,-12.564
282.66,0,-0.500797,0.22732,-1.001224,-1.6,-12.604
282.67,0,-0.450907,0.266304,-1.053381,-1.779,-12.698
282.68,0,-0.430039,0.327711,-1.089053,-1.358,-12.9
282.69,0,-0.436765,0.398647,-1.099424,-0.446,-13.234
282.7,0,-0.441403,0.444027,-1.09257,0.602,-13.6
282.71,0,-0.419541,0.442779,-1.064261,1.364,-13.875
282.72,0,-0.381882,0.416942,-1.011288,1.876,-14.091
282.73,0,-0.358058,0.394239,-0.946442,2.531,-14.301
282.74,0,-0.361803,0.370492,-0.897189,3.373,-14.427
282.75,0,-0.387207,0.330539,-0.884424,3.869,-14.404
282.76,0,-0.416458,0.281286,-0.89961,3.419,-14.319
282.77,0,-0.430115,0.254099,-0.91212,2.131,-14.285
282.78,0,-0.423771,0.270203,-0.901189,0.744,-14.303
282.79,0,-0.404635,0.333546,-0.880449,-0.016,-14.381
282.8,0,-0.385194,0.442677,-0.879531,0.183,-14.653
282.81,0,-0.384659,0.554254,-0.891405,1.088,-15.24
282.82,0,-0.410062,0.602487,-0.870282,2.244,-16.019
282.83,0,-0.446346,0.577899,-0.810124,3.23,-16.831
282.84,0,-0.463418,0.536825,-0.78788,3.312,-17.725
282.85,0,-0.438345,0.527016,-0.857848,1.796,-18.768
282.86,0,-0.38392,0.536953,-0.9535,-0.879,-19.783
282.87,0,-0.333546,0.546763,-0.974597,-3.301,-20.618
282.88,0,-0.305798,0.55591,-0.941855,-4.299,-21.373
282.89,0,-0.29446,0.596958,-0.994803,-3.695,-22.203
282.9,0,-0.283223,0.744156,-1.191712,-2.183,-23.335
282.91,0,-0.273235,1.014626,-1.419911,-0.58,-25.256
282.92,0,-0.288701,1.293658,-1.534418,0.744,-28.29
282.93,0,-0.33882,1.435862,-1.49416,1.967,-32.141
282.94,0,-0.403183,1.399935,-1.362021,3.281,-36.199
282.95,0,-0.447467,1.24708,-1.225881,4.536,-39.966
282.96,0,-0.454933,1.032615,-1.148651,5.322,-43.077
282.97,0,-0.457328,0.723594,-1.130739,4.606,-45.119
282.98,0,-0.475903,0.351739,-1.126942,1.071,-45.711
282.99,0,-0.490579,0.109144,-1.113005,-5.057,-45.047
283,0,-0.504364,0.121476,-1.084493,-11.226,-43.844
283.01,0,-0.55433,0.310155,-1.026296,-14.632,-42.691
283.02,0,-0.636809,0.532315,-0.923688,-14.527,-41.653
283.03,0,-0.711491,0.719746,-0.791294,-11.914,-40.624
283.04,0,-0.766757,0.839349,-0.657499,-7.881,-39.724
283.05,0,-0.801894,0.865186,-0.547756,-3.107,-39.004
283.06,0,-0.805665,0.79769,-0.488261,1.318,-38.185
283.07,0,-0.785994,0.651154,-0.484031,3.999,-37.062
283.08,0,-0.766324,0.477304,-0.527321,4.528,-35.585
283.09,0,-0.746933,0.356198,-0.635535,3.438,-33.768
283.1,0,-0.707643,0.352223,-0.829845,1.344,-31.823
283.11,0,-0.643077,0.472845,-1.06658,-1.12,-30.241
283.12,0,-0.573491,0.64853,-1.244481,-2.927,-29.528
283.13,0,-0.527016,0.747749,-1.301047,-3.003,-29.644
283.14,0,-0.519372,0.677348,-1.257374,-1.135,-29.917
283.15,0,-0.537259,0.483598,-1.173112,2.137,-29.611
283.16,0,-0.548495,0.270916,-1.098991,6.103,-28.506
283.17,0,-0.545998,0.04924,-1.049661,9.894,-26.773
283.18,0,-0.544011,-0.273642,-1.006906,12.052,-24.408
283.19,0,-0.563809,-0.703133,-0.955436,10.944,-21.136
283.2,0,-0.624884,-1.051216,-0.901368,6.556,-16.864
283.21,0,-0.730168,-1.127248,-0.854969,1.091,-12.003
283.22,0,-0.863989,-0.94369,-0.829234,-3.073,-7.185
283.23,0,-0.970801,-0.658187,-0.86139,-5.302,-2.863
283.24,0,-1.003772,-0.419439,-0.955411,-6.251,0.82
283.25,0,-0.971438,-0.243321,-1.017072,-6.242,4.098
283.26,0,-0.895737,-0.040118,-0.9575,-4.949,7.038
283.27,0,-0.796365,0.190731,-0.82029,-2.38,9.308
283.28,0,-0.703286,0.346745,-0.739977,0.492,10.635
283.29,0,-0.638338,0.392991,-0.790377,2.59,11.14
283.3,0,-0.605163,0.38843,-0.921854,3.568,11.104
283.31,0,-0.600933,0.378824,-1.039418,3.528,10.618
283.32,0,-0.61561,0.382009,-1.096748,2.958,9.669
283.33,0,-0.640223,0.401093,-1.107552,2.564,8.402
283.34,0,-0.677246,0.40145,-1.085282,2.363,6.993
283.35,0,-0.722727,0.366695,-1.036718,1.613,5.452
283.36,0,-0.754527,0.344986,-1.000179,0.352,3.742
283.37,0,-0.752717,0.372658,-1.019009,-0.595,1.947
283.38,0,-0.715007,0.418012,-1.091805,-1.075,0.151
283.39,0,-0.656836,0.43888,-1.173953,-1.632,-1.765
283.4,0,-0.605035,0.436103,-1.225881,-2.246,-3.822
283.41,0,-0.581288,0.418216,-1.24173,-2.428,-5.728
283.42,0,-0.598334,0.379283,-1.2229,-2.376,-7.253
283.43,0,-0.653702,0.321723,-1.158002,-2.612,-8.458
283.44,0,-0.723543,0.272165,-1.053203,-2.966,-9.413
283.45,0,-0.774885,0.266865,-0.952608,-2.829,-10.073
283.46,0,-0.788721,0.300014,-0.898259,-2.142,-10.495
283.47,0,-0.773815,0.310716,-0.877926,-1.557,-10.854
283.48,0,-0.752437,0.257412,-0.844726,-1.587,-11.192
283.49,0,-0.744105,0.168308,-0.783013,-1.967,-11.278
283.5,0,-0.761992,0.103589,-0.717963,-2.162,-10.872
283.51,0,-0.799091,0.100684,-0.674035,-1.919,-10.059
283.52,0,-0.828571,0.157708,-0.663563,-1.307,-9.214
283.53,0,-0.824393,0.249538,-0.693018,-0.445,-8.675
283.54,0,-0.780694,0.341572,-0.749303,0.598,-8.558
283.55,0,-0.719364,0.390621,-0.792568,1.712,-8.79
283.56,0,-0.675793,0.361752,-0.785485,2.814,-9.122
283.57,0,-0.671436,0.270126,-0.726804,3.922,-9.208
283.58,0,-0.695795,0.17292,-0.669806,4.721,-8.988
283.59,0,-0.715797,0.089397,-0.716052,4.319,-8.785
283.6,0,-0.696636,0.024448,-0.932351,2.29,-8.609
283.61,0,-0.618565,0.047507,-1.2561,-0.541,-8.138
283.62,0,-0.50946,0.173073,-1.507613,-2.909,-7.688
283.63,0,-0.434803,0.288446,-1.546725,-3.855,-7.752
283.64,0,-0.434014,0.312041,-1.399629,-3.031,-8.132
283.65,0,-0.491165,0.300371,-1.196324,-0.738,-8.351
283.66,0,-0.546177,0.359637,-1.036182,2.429,-8.409
283.67,0,-0.570306,0.44232,-0.947487,5.625,-8.77
283.68,0,-0.579352,0.359332,-0.918388,7.163,-9.387
283.69,0,-0.599353,0.125247,-0.935409,5.371,-9.735
283.7,0,-0.651256,-0.054107,-0.979872,1.197,-9.687
283.71,0,-0.718498,-0.108328,-0.996357,-2.291,-9.12
283.72,0,-0.764999,-0.114443,-0.950697,-3.748,-7.725
283.73,0,-0.761508,-0.120915,-0.877417,-4.07,-5.788
283.74,0,-0.703898,-0.06779,-0.823042,-3.498,-3.92
283.75,0,-0.628375,0.06993,-0.789434,-1.695,-2.431
283.76,0,-0.582358,0.200999,-0.777968,0.621,-1.452
283.77,0,-0.592779,0.251704,-0.77965,2.334,-0.949
283.78,0,-0.653243,0.25415,-0.803932,3.379,-0.731
283.79,0,-0.724511,0.277006,-0.852701,4.784,-0.525
283.8,0,-0.757202,0.329622,-0.917191,7.11,-0.356
283.81,0,-0.724409,0.361599,-0.987108,9.774,-0.52
283.82,0,-0.638389,0.321825,-1.059497,11.712,-1.065
283.83,0,-0.53257,0.215752,-1.16427,11.889,-1.686
283.84,0,-0.445683,0.083867,-1.320335,9.728,-2.121
283.85,0,-0.410954,-0.049291,-1.469521,5.614,-2.273
283.86,0,-0.436816,-0.16176,-1.516812,0.713,-2.066
283.87,0,-0.499039,-0.213841,-1.413159,-3.592,-1.575
283.88,0,-0.556267,-0.160231,-1.207102,-5.826,-1.045
283.89,0,-0.576294,0.017925,-1.019824,-4.781,-0.686
283.9,0,-0.572217,0.244009,-0.906311,-0.652,-0.679
283.91,0,-0.587352,0.36588,-0.79932,4.529,-1.123
283.92,0,-0.636707,0.306512,-0.624629,8.248,-1.762
283.93,0,-0.698904,0.131235,-0.372658,9.407,-2.11
283.94,0,-0.722294,-0.059661,-0.089448,8.245,-1.945
283.95,0,-0.618693,-0.232161,0.055916,4.868,-1.525
283.96,0,-0.355459,-0.352427,-0.16097,-1.239,-1.171
283.97,0,-0.063432,-0.302817,-0.670009,-9.133,-0.971
283.98,0,0.101754,-0.037392,-1.106431,-15.073,-1.116
283.99,0,0.151135,0.256189,-1.250597,-15.802,-1.652
284,0,0.224874,0.380353,-1.173137,-11.427,-2.331
284.01,0,0.442218,0.351637,-1.050604,-4.069,-2.875
284.02,0,0.758272,0.293644,-1.03552,4.052,-3.139
284.03,0,1.052133,0.258456,-1.172449,10.758,-3.327
284.04,0,1.249323,0.10708,-1.351217,13.751,-3.643
284.05,0,1.281249,-0.240799,-1.430129,12.198,-3.66
284.06,0,1.171303,-0.579657,-1.404088,7.611,-2.874
284.07,0,1.060312,-0.724919,-1.368391,2.406,-1.345
284.08,0,1.031214,-0.730932,-1.382838,-1.726,0.625
284.09,0,1.052897,-0.70214,-1.439174,-4.138,2.866
284.1,0,1.089843,-0.637293,-1.480885,-4.726,5.237
284.11,0,1.139096,-0.507421,-1.438002,-3.587,7.446
284.12,0,1.180399,-0.362313,-1.287415,-1.11,9.186
284.13,0,1.174335,-0.298409,-1.093258,1.629,10.495
284.14,0,1.127222,-0.302588,-0.958851,3.296,11.586
284.15,0,1.091398,-0.254864,-0.926032,3.299,12.378
284.16,0,1.083448,-0.134955,-0.941346,1.699,12.552
284.17,0,1.085767,-0.030079,-0.932402,-1.072,12.014
284.18,0,1.093003,0.08667,-0.897724,-3.986,10.994
284.19,0,1.099042,0.31836,-0.878894,-5.693,9.456
284.2,0,1.089181,0.601239,-0.871276,-5.693,7.087
284.21,0,1.055089,0.762858,-0.834101,-4.93,3.927
284.22,0,1.006855,0.781739,-0.755622,-4.615,0.449
284.23,0,0.970317,0.765942,-0.656378,-5.12,-3.019
284.24,0,0.952481,0.770961,-0.559503,-5.945,-6.384
284.25,0,0.920427,0.773993,-0.469201,-6.134,-9.516
284.26,0,0.854943,0.736869,-0.367536,-4.864,-12.238
284.27,0,0.828418,0.644122,-0.291529,-2.235,-14.57
284.28,0,0.943639,0.542151,-0.392583,0.507,-16.791
284.29,0,1.150027,0.526582,-0.738831,1.734,-19.146
284.3,0,1.272509,0.63342,-1.126585,0.065,-21.689
284.31,0,1.237959,0.804875,-1.307111,-4.838,-24.7
284.32,0,1.143504,0.964787,-1.323622,-10.942,-28.293
284.33,0,1.108061,1.119043,-1.407273,-14.864,-31.939
284.34,0,1.128828,1.331343,-1.593124,-14.3,-35.452
284.35,0,1.123095,1.550318,-1.7126,-9.516,-39.343
284.36,0,1.074301,1.610272,-1.686789,-3.057,-43.651
284.37,0,1.04268,1.427912,-1.583162,2.429,-47.521
284.38,0,1.056923,1.118891,-1.461597,5.735,-50.26
284.39,0,1.095321,0.850026,-1.311315,6.567,-51.93
284.4,0,1.119731,0.590919,-1.131656,4.32,-52.801
284.41,0,1.09657,0.199852,-0.950875,-1.528,-52.642
284.42,0,1.05677,-0.300345,-0.775369,-9.638,-50.76
284.43,0,1.059522,-0.610972,-0.63342,-15.835,-46.767
284.44,0,1.073103,-0.476489,-0.559554,-15.718,-41.099
284.45,0,1.014066,-0.058082,-0.546941,-9.317,-34.937
284.46,0,0.870843,0.271145,-0.585518,-1.163,-29.515
284.47,0,0.713096,0.331915,-0.669245,4.549,-25.219
284.48,0,0.616399,0.204286,-0.767776,6.941,-21.533
284.49,0,0.604194,0.019276,-0.841159,7.213,-17.864
284.5,0,0.650135,-0.165021,-0.893979,6.656,-14.078
284.51,0,0.704662,-0.311175,-0.961679,6.025,-10.378
284.52,0,0.733888,-0.393016,-1.040998,5.822,-6.866
284.53,0,0.746296,-0.432663,-1.096417,6.308,-3.414
284.54,0,0.76133,-0.445454,-1.126942,7.292,-0.05
284.55,0,0.784415,-0.412942,-1.152397,8.379,2.956
284.56,0,0.809589,-0.342082,-1.167353,9.048,5.331
284.57,0,0.826788,-0.283452,-1.161417,8.766,7.056
284.58,0,0.834024,-0.287249,-1.146587,7.285,8.397
284.59,0,0.832572,-0.392787,-1.14167,4.59,9.708
284.6,0,0.827909,-0.592627,-1.142332,0.962,11.309
284.61,0,0.834839,-0.796518,-1.128726,-2.608,13.491
284.62,0,0.841872,-0.883863,-1.09206,-4.738,16.389
284.63,0,0.818914,-0.801282,-1.032386,-4.691,19.756
284.64,0,0.777153,-0.621674,-0.945244,-2.952,23.013
284.65,0,0.763623,-0.457149,-0.824469,-0.676,25.68
284.66,0,0.80755,-0.350694,-0.697604,1.089,27.605
284.67,0,0.876601,-0.281822,-0.630388,2.006,28.783
284.68,0,0.894437,-0.241028,-0.671462,2.192,29.228
284.69,0,0.827832,-0.240697,-0.810633,1.689,29.071
284.7,0,0.727467,-0.250965,-0.974113,0.712,28.505
284.71,0,0.660658,-0.212057,-1.075625,-0.216,27.688
284.72,0,0.641854,-0.109195,-1.084034,-0.735,26.592
284.73,0,0.653906,0.011683,-1.043623,-0.856,25.077
284.74,0,0.684278,0.099104,-1.019697,-0.598,23.111
284.75,0,0.724613,0.129884,-1.037609,0.05,20.887
284.76,0,0.757304,0.109042,-1.051623,0.67,18.655
284.77,0,0.762527,0.068987,-1.125235,0.612,16.524
284.78,0,0.740997,0.03701,-1.189139,-0.433,14.517
284.79,0,0.710726,0.011886,-1.191305,-2.302,12.661
284.8,0,0.695387,-0.004242,-1.164602,-4.426,10.988
284.81,0,0.710828,0.004217,-1.124012,-5.909,9.468
284.82,0,0.739213,0.026741,-1.080161,-6.14,8.082
284.83,0,0.7465,0.038258,-1.038654,-5.44,6.854
284.84,0,0.737914,0.03808,-1.002676,-4.532,5.793
284.85,0,0.739697,0.042208,-0.969221,-3.667,4.882
284.86,0,0.749915,0.063713,-0.93495,-2.536,4.165
284.87,0,0.754603,0.109067,-0.90017,-1.011,3.561
284.88,0,0.749405,0.172105,-0.869288,0.579,2.839
284.89,0,0.732894,0.213994,-0.848267,1.816,1.843
284.9,0,0.711032,0.193508,-0.829183,2.356,0.657
284.91,0,0.695744,0.119055,-0.802735,1.945,-0.483
284.92,0,0.694827,0.037392,-0.788644,0.658,-1.461
284.93,0,0.709605,-0.010128,-0.816163,-0.979,-2.242
284.94,0,0.729429,-0.012727,-0.872958,-2.419,-2.832
284.95,0,0.748309,0.014282,-0.915789,-3.454,-3.283
284.96,0,0.771165,0.04631,-0.929268,-4.094,-3.73
284.97,0,0.787141,0.072809,-0.931179,-4.29,-4.199
284.98,0,0.780185,0.11215,-0.941906,-4.113,-4.634
284.99,0,0.754501,0.191469,-0.970699,-3.845,-5.145
285,0,0.724129,0.304855,-1.000358,-3.61,-5.939
285.01,0,0.702242,0.41391,-0.997733,-3.319,-7.11
285.02,0,0.692687,0.481228,-0.947971,-3.218,-8.624
285.03,0,0.686418,0.498707,-0.861695,-3.771,-10.354
285.04,0,0.692279,0.509664,-0.791523,-4.737,-12.084
285.05,0,0.721479,0.587327,-0.811194,-5.034,-13.735
285.06,0,0.746093,0.740946,-0.896348,-3.88,-15.492
285.07,0,0.732996,0.878741,-0.91156,-1.471,-17.565
285.08,0,0.673398,0.893571,-0.769687,1.662,-19.697
285.09,0,0.60608,0.757024,-0.557719,4.836,-21.374
285.1,0,0.629878,0.569032,-0.541106,6.84,-22.636
285.11,0,0.765891,0.459494,-0.927561,5.992,-23.829
285.12,0,0.912808,0.522149,-1.548815,1.195,-25.113
285.13,0,0.991389,0.86511,-2.008474,-6.315,-26.98
285.14,0,0.99702,1.464909,-2.106419,-13.462,-30.372
