xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
209.12,0,0.691502,0.300193,-0.922847,-3.527,-17.941
209.13,0,0.653587,0.405744,-0.884627,-4.917,-18.282
209.14,0,0.629509,0.511855,-0.823284,-5.484,-18.915
209.15,0,0.634783,0.62003,-0.784644,-4.992,-19.724
209.16,0,0.655613,0.746195,-0.779943,-3.218,-20.688
209.17,0,0.665003,0.849325,-0.772299,-0.622,-21.902
209.18,0,0.649065,0.866103,-0.749622,1.707,-23.369
209.19,0,0.638401,0.786351,-0.752756,2.922,-24.773
209.2,0,0.656849,0.657371,-0.817411,2.59,-25.814
209.21,0,0.684877,0.544329,-0.921968,0.805,-26.478
209.22,0,0.694852,0.481292,-1.001874,-1.799,-26.94
209.23,0,0.674315,0.472858,-1.012346,-4.38,-27.284
209.24,0,0.63514,0.501128,-0.972381,-6.279,-27.574
209.25,0,0.609138,0.544788,-0.919624,-7.148,-27.806
209.26,0,0.616196,0.618463,-0.861606,-6.808,-28.033
209.27,0,0.641459,0.729021,-0.796314,-5.335,-28.447
209.28,0,0.646262,0.84391,-0.706115,-3.347,-29.219
209.29,0,0.605519,0.905215,-0.57195,-1.458,-30.41
209.3,0,0.542737,0.848879,-0.448002,0.7,-31.519
209.31,0,0.515702,0.722447,-0.468246,4.303,-31.667
209.32,0,0.582638,0.712841,-0.692661,9.111,-31.125
209.33,0,0.755316,0.918376,-1.134179,12.369,-31.552
209.34,0,0.925994,1.156754,-1.737978,10.479,-33.586
209.35,0,0.992395,1.210822,-2.198274,2.625,-36.151
209.36,0,0.96503,1.159862,-2.269198,-7.572,-38.339
209.37,0,0.898043,1.176807,-2.035508,-14.909,-40.343
209.38,0,0.846675,1.242965,-1.723021,-16.427,-42.531
209.39,0,0.82131,1.260992,-1.490376,-12.439,-44.699
209.4,0,0.805588,1.22462,-1.373385,-5.613,-46.443
209.41,0,0.794951,1.187852,-1.328629,1.117,-47.733
209.42,0,0.781433,1.13544,-1.283313,5.762,-48.694
209.43,0,0.757737,1.015913,-1.200503,7.218,-49.474
209.44,0,0.734028,0.859899,-1.070058,5.83,-50.206
209.45,0,0.683883,0.776337,-0.879863,4.06,-50.835
209.46,0,0.583275,0.852319,-0.670149,5.182,-51.139
209.47,0,0.497166,0.978725,-0.491522,10.262,-50.975
209.48,0,0.488235,0.966698,-0.325724,16.336,-50.308
209.49,0,0.484642,0.650836,-0.168436,18.17,-48.917
209.5,0,0.414916,0.12052,-0.072338,12.949,-46.365
209.51,0,0.335788,-0.199598,-0.088365,3.066,-42.664
209.52,0,0.316207,-0.114711,-0.188705,-6.737,-38.592
209.53,0,0.361791,0.186539,-0.295836,-13.689,-34.937
209.54,0,0.433173,0.494478,-0.398329,-17.342,-32.132
209.55,0,0.501179,0.836559,-0.525474,-16.98,-30.543
209.56,0,0.567236,1.275809,-0.686151,-11.856,-30.433
209.57,0,0.638414,1.670762,-0.869887,-3.211,-31.839
209.58,0,0.708064,1.861722,-1.049712,6.172,-34.516
209.59,0,0.767254,1.820559,-1.19612,13.911,-38.072
209.6,0,0.830317,1.644237,-1.279071,19.247,-42.049
209.61,0,0.911827,1.501804,-1.315698,21.783,-46.037
209.62,0,0.990433,1.466183,-1.357918,21.032,-50.087
209.63,0,1.029558,1.503116,-1.403362,16.988,-54.508
209.64,0,1.021264,1.526864,-1.44083,10.495,-59.471
209.65,0,0.998969,1.544343,-1.459048,3.466,-64.778
209.66,0,0.986063,1.636657,-1.455456,-2.271,-70.083
209.67,0,0.97382,1.731914,-1.425542,-5.927,-75.101
209.68,0,0.947487,1.747801,-1.343331,-7.632,-79.54
209.69,0,0.895673,1.695834,-1.230557,-8.254,-83.308
209.7,0,0.815806,1.574575,-1.101539,-8.422,-86.278
209.71,0,0.716867,1.370212,-0.9522,-8.336,-88.126
209.72,0,0.611545,1.124394,-0.805334,-8.218,-88.591
209.73,0,0.519626,0.956787,-0.689387,-8.304,-87.723
209.74,0,0.454538,0.949474,-0.638758,-8.39,-86.06
209.75,0,0.410559,1.014983,-0.640822,-7.855,-84.025
209.76,0,0.381512,1.046425,-0.643892,-6.013,-81.645
209.77,0,0.365205,1.057739,-0.622527,-2.901,-78.984
209.78,0,0.349751,1.065484,-0.601889,0.576,-76.286
209.79,0,0.332985,1.077269,-0.632872,3.367,-73.781
209.8,0,0.329991,1.120458,-0.729938,5.013,-71.7
209.81,0,0.344349,1.194477,-0.860829,6.006,-70.212
209.82,0,0.364657,1.27321,-0.972788,7.165,-69.373
209.83,0,0.378849,1.304156,-1.040336,8.843,-68.906
209.84,0,0.384875,1.260139,-1.069013,10.733,-68.508
209.85,0,0.384684,1.15799,-1.074874,12.165,-68.094
209.86,0,0.375677,1.019913,-1.068733,12.694,-67.725
209.87,0,0.353102,0.851962,-1.046706,12.553,-67.241
209.88,0,0.319201,0.645599,-1.020971,12.109,-66.399
209.89,0,0.289415,0.38936,-1.02757,11.371,-65.078
209.9,0,0.266291,0.070261,-1.077804,9.792,-63.102
209.91,0,0.237741,-0.278968,-1.125668,6.828,-60.103
209.92,0,0.195266,-0.557031,-1.122279,2.529,-55.943
209.93,0,0.142013,-0.681182,-1.058885,-2.414,-50.993
209.94,0,0.090199,-0.634694,-0.958124,-7.024,-45.84
209.95,0,0.054094,-0.414356,-0.870906,-10.187,-40.956
209.96,0,0.045125,-0.045444,-0.811678,-11.123,-36.771
209.97,0,0.057954,0.381945,-0.75217,-9.748,-33.709
209.98,0,0.073548,0.759075,-0.690712,-6.965,-31.912
209.99,0,0.074554,1.012193,-0.646173,-4.15,-31.277
210,0,0.064732,1.118878,-0.629267,-2.124,-31.564
210.01,0,0.06477,1.151811,-0.668073,-0.793,-32.451
210.02,0,0.096824,1.228123,-0.776274,0.324,-33.831
210.03,0,0.169022,1.39545,-0.925599,1.392,-35.879
210.04,0,0.266508,1.600743,-1.081894,2.176,-38.823
210.05,0,0.367791,1.725442,-1.254444,2.105,-42.795
210.06,0,0.469023,1.690853,-1.481216,0.785,-47.668
210.07,0,0.552929,1.485267,-1.672545,-1.131,-52.624
210.08,0,0.571746,1.214147,-1.617037,-2.165,-56.292
210.09,0,0.536494,1.097334,-1.276179,-1.961,-58.45
210.1,0,0.518301,1.317991,-0.906617,-1.371,-60.686
210.11,0,0.54717,1.699809,-0.782809,-1.401,-64.23
210.12,0,0.568637,1.806863,-0.878206,-2.537,-68.524
210.13,0,0.535628,1.613687,-0.974228,-4.329,-72.19
210.14,0,0.485279,1.392418,-0.981082,-6.235,-74.666
210.15,0,0.468947,1.316934,-0.955169,-7.663,-76.464
210.16,0,0.481738,1.363651,-0.958609,-7.778,-78.103
210.17,0,0.48784,1.394724,-0.980763,-6.297,-79.729
210.18,0,0.468386,1.366607,-0.981897,-3.77,-81.252
210.19,0,0.425949,1.296881,-0.946021,-0.823,-82.582
210.2,0,0.382531,1.174106,-0.87855,1.992,-83.475
210.21,0,0.365332,1.001848,-0.826113,3.625,-83.639
210.22,0,0.376454,0.854918,-0.814596,3.487,-82.954
210.23,0,0.392214,0.797524,-0.827756,2.043,-81.6
210.24,0,0.381703,0.786504,-0.849261,0.049,-79.877
210.25,0,0.345343,0.787867,-0.858434,-2.169,-78.008
210.26,0,0.322793,0.820163,-0.853605,-4.39,-76.217
210.27,0,0.33998,0.927179,-0.871951,-5.773,-74.717
210.28,0,0.397692,1.129554,-0.936696,-5.436,-73.609
210.29,0,0.480655,1.384519,-1.038514,-3.501,-73.253
210.3,0,0.56228,1.622108,-1.151212,-0.802,-73.927
210.31,0,0.627547,1.752068,-1.252915,1.36,-75.565
210.32,0,0.669512,1.786161,-1.315915,2.418,-77.892
210.33,0,0.682609,1.769357,-1.324221,3.061,-80.507
210.34,0,0.680443,1.73171,-1.30971,3.782,-83.106
210.35,0,0.688928,1.689719,-1.292817,4.097,-85.556
210.36,0,0.709975,1.632593,-1.261298,3.375,-87.845
210.37,0,0.720664,1.556739,-1.204962,1.814,-89.931
210.38,0,0.695018,1.461597,-1.123859,0.36,-91.915
210.39,0,0.643077,1.373474,-1.026576,0.444,-93.538
210.4,0,0.593748,1.289976,-0.91542,2.206,-94.43
210.41,0,0.530341,1.15176,-0.826979,4.068,-94.441
210.42,0,0.432931,0.915254,-0.807945,4.306,-93.628
210.43,0,0.31506,0.667627,-0.824176,2.268,-92.107
210.44,0,0.197394,0.497777,-0.804353,-1.085,-90.082
210.45,0,0.109182,0.413477,-0.720727,-4.157,-87.649
210.46,0,0.068312,0.405208,-0.608029,-5.881,-84.689
210.47,0,0.055865,0.453722,-0.523843,-6.131,-81.263
210.48,0,0.050361,0.55019,-0.514084,-5.324,-77.777
210.49,0,0.054463,0.666149,-0.574956,-3.873,-74.7
210.5,0,0.077561,0.770031,-0.646313,-2.036,-72.144
210.51,0,0.129107,0.879608,-0.700725,-0.075,-70.08
210.52,0,0.220033,1.017289,-0.758438,1.59,-68.493
210.53,0,0.338234,1.167697,-0.837184,2.391,-67.55
210.54,0,0.443951,1.301748,-0.941461,2.314,-67.45
210.55,0,0.521028,1.439429,-1.058911,1.924,-68.279
210.56,0,0.590079,1.594933,-1.187483,1.666,-69.946
210.57,0,0.658492,1.722754,-1.322629,1.311,-72.314
210.58,0,0.720001,1.798544,-1.437773,0.324,-75.314
210.59,0,0.769407,1.84781,-1.500364,-1.044,-78.901
210.6,0,0.803079,1.904082,-1.476923,-1.958,-82.934
210.61,0,0.8188,1.925778,-1.386239,-2.066,-87.114
210.62,0,0.812443,1.868869,-1.281236,-1.488,-91.102
210.63,0,0.787701,1.738844,-1.203803,-0.644,-94.556
210.64,0,0.750093,1.587723,-1.159429,-0.038,-97.407
210.65,0,0.70098,1.437938,-1.108202,0.024,-99.662
210.66,0,0.642771,1.27986,-1.027838,-0.537,-101.245
210.67,0,0.579695,1.106227,-0.933842,-1.607,-102.003
210.68,0,0.512925,0.941078,-0.838891,-2.659,-101.787
210.69,0,0.444983,0.837069,-0.742933,-3.062,-100.69
210.7,0,0.377958,0.788733,-0.64086,-2.635,-98.987
210.71,0,0.312843,0.714204,-0.539832,-1.743,-96.814
210.72,0,0.258444,0.598334,-0.467405,-0.931,-94.152
210.73,0,0.233295,0.535462,-0.465966,-0.729,-91.054
210.74,0,0.246264,0.592308,-0.555184,-1.4,-87.813
210.75,0,0.274343,0.728945,-0.674405,-2.217,-84.778
210.76,0,0.284191,0.84163,-0.743341,-2.219,-82.138
210.77,0,0.281669,0.884627,-0.738895,-1.024,-79.79
210.78,0,0.291784,0.898195,-0.697808,0.996,-77.621
210.79,0,0.33524,0.959997,-0.72074,3.035,-75.796
210.8,0,0.420624,1.110711,-0.870511,4.238,-74.602
210.81,0,0.542941,1.362467,-1.109909,4.067,-74.389
210.82,0,0.672583,1.639052,-1.346605,2.984,-75.4
210.83,0,0.770248,1.839312,-1.496695,1.932,-77.524
210.84,0,0.828788,1.941079,-1.552598,1.413,-80.403
210.85,0,0.856867,1.945704,-1.53968,1.553,-83.636
210.86,0,0.862269,1.890438,-1.488019,2.27,-86.877
210.87,0,0.854778,1.8035,-1.444041,3.405,-89.909
210.88,0,0.840738,1.663258,-1.411643,4.741,-92.607
210.89,0,0.827794,1.495115,-1.371244,5.395,-94.88
210.9,0,0.815717,1.366887,-1.322718,4.415,-96.685
210.91,0,0.794874,1.270305,-1.262343,1.704,-98.058
210.92,0,0.753023,1.119298,-1.184578,-1.99,-99.163
210.93,0,0.693413,0.940887,-1.083537,-5.469,-99.993
210.94,0,0.632312,0.840891,-0.99042,-8.224,-100.32
210.95,0,0.551362,0.861581,-0.963539,-10.058,-100.13
210.96,0,0.418433,0.965463,-0.968508,-10.333,-99.624
210.97,0,0.25959,1.050566,-0.91156,-8.607,-99.064
210.98,0,0.147567,1.029774,-0.781319,-5.443,-98.45
210.99,0,0.107207,0.865798,-0.645727,-2.017,-97.242
211,0,0.093996,0.661244,-0.54847,0.972,-95.013
211.01,0,0.063611,0.529895,-0.458092,3.624,-91.829
211.02,0,0.02348,0.438281,-0.36653,6.093,-88.032
211.03,0,0.022053,0.395335,-0.328157,8.315,-83.9
211.04,0,0.093308,0.459914,-0.370224,9.948,-79.797
211.05,0,0.186514,0.607036,-0.481355,10.993,-76.255
211.06,0,0.232161,0.757533,-0.624477,11.672,-73.646
211.07,0,0.235231,0.825577,-0.774324,11.208,-71.916
211.08,0,0.236875,0.783026,-0.928606,8.944,-70.768
211.09,0,0.270037,0.703299,-1.076441,5.399,-70.04
211.1,0,0.34263,0.728843,-1.190629,1.656,-69.746
211.11,0,0.436001,0.917318,-1.238736,-1.278,-70.043
211.12,0,0.520467,1.21918,-1.224556,-2.593,-71.245
211.13,0,0.586664,1.549146,-1.204567,-2.334,-73.651
211.14,0,0.641663,1.790416,-1.219804,-1.218,-77.119
211.15,0,0.678978,1.855632,-1.250673,-0.053,-81.095
211.16,0,0.679462,1.753393,-1.27079,0.522,-84.88
211.17,0,0.635471,1.567377,-1.283682,0.136,-88.043
211.18,0,0.565095,1.370378,-1.293161,-1.286,-90.394
211.19,0,0.501128,1.226403,-1.289963,-3.419,-91.915
211.2,0,0.469533,1.140701,-1.281134,-5.68,-92.704
211.21,0,0.448537,1.066822,-1.258495,-7.106,-92.845
211.22,0,0.396278,1.020003,-1.180132,-6.861,-92.466
211.23,0,0.31957,1.033647,-1.039457,-5.199,-91.824
211.24,0,0.254227,1.076989,-0.889838,-2.908,-91.21
211.25,0,0.210885,1.079129,-0.780401,-0.403,-90.591
211.26,0,0.178984,1.002332,-0.722014,1.923,-89.782
211.27,0,0.149058,0.879672,-0.712994,3.868,-88.731
211.28,0,0.120559,0.779344,-0.727874,5.36,-87.546
211.29,0,0.093206,0.716485,-0.737047,5.93,-86.412
211.3,0,0.064286,0.687247,-0.727263,5.183,-85.386
211.31,0,0.053113,0.664225,-0.711949,3.032,-84.452
211.32,0,0.0816,0.630592,-0.695413,0.165,-83.557
211.33,0,0.145746,0.607379,-0.67336,-2.518,-82.516
211.34,0,0.225829,0.649969,-0.689056,-4.546,-81.453
211.35,0,0.309518,0.822953,-0.771101,-5.56,-80.686
211.36,0,0.386239,1.091716,-0.888691,-5.082,-80.513
211.37,0,0.439492,1.330999,-0.979591,-2.954,-80.999
211.38,0,0.462908,1.408063,-1.011747,0.063,-81.962
211.39,0,0.464309,1.350708,-1.004129,3.149,-83.172
211.4,0,0.45427,1.265566,-0.988114,5.716,-84.27
211.41,0,0.434281,1.227767,-1.001428,7.459,-85.228
211.42,0,0.417133,1.249093,-1.050273,7.98,-86.247
211.43,0,0.415133,1.282689,-1.113412,6.921,-87.654
211.44,0,0.42084,1.302831,-1.162767,4.865,-89.391
211.45,0,0.419337,1.261706,-1.16943,2.724,-91.118
211.46,0,0.405718,1.171481,-1.126241,0.616,-92.487
211.47,0,0.384238,1.059688,-1.066121,-1.987,-93.255
211.48,0,0.363791,0.94304,-1.01999,-5.072,-93.443
211.49,0,0.349535,0.844675,-0.987516,-7.728,-93.007
211.5,0,0.346783,0.806353,-0.97912,-9.211,-91.987
211.51,0,0.365077,0.898832,-1.00195,-9.158,-90.621
211.52,0,0.391602,1.107424,-1.034526,-7.426,-89.392
211.53,0,0.400202,1.341497,-1.047113,-4.126,-88.737
211.54,0,0.376951,1.476286,-1.038208,0.167,-88.758
211.55,0,0.329482,1.453073,-1.038055,4.31,-89.222
211.56,0,0.275184,1.288727,-1.07453,7.197,-89.531
211.57,0,0.218338,1.047496,-1.10494,8.453,-89.279
211.58,0,0.176143,0.857427,-1.063115,8.103,-88.505
211.59,0,0.178564,0.766923,-0.988165,6,-87.545
211.6,0,0.211548,0.727059,-0.964838,2.76,-86.521
211.61,0,0.226504,0.709019,-0.994293,-0.319,-85.322
211.62,0,0.20147,0.747953,-0.996574,-2.138,-84.07
211.63,0,0.152523,0.841464,-0.923586,-2.28,-83.168
211.64,0,0.100952,0.930861,-0.817373,-1.127,-82.788
211.65,0,0.058986,0.97954,-0.747851,0.565,-82.783
211.66,0,0.017811,0.990662,-0.738015,2.403,-82.983
211.67,0,-0.033825,0.948531,-0.729633,4.112,-83.368
211.68,0,-0.097041,0.771483,-0.656964,5.527,-83.749
211.69,0,-0.180602,0.466692,-0.520353,6.425,-83.518
211.7,0,-0.276827,0.138917,-0.402342,6.711,-82.116
211.71,0,-0.334272,-0.026015,-0.407846,7.016,-79.424
211.72,0,-0.299785,0.04859,-0.560866,8.274,-75.805
211.73,0,-0.190476,0.244888,-0.846153,10.301,-72.169
211.74,0,-0.068376,0.347764,-1.26312,10.95,-69.097
211.75,0,0.019989,0.192145,-1.712753,8.022,-66.238
211.76,0,0.064872,-0.123591,-2.009238,2.119,-62.555
211.77,0,0.06863,-0.388162,-2.059446,-4.291,-57.787
211.78,0,0.024996,-0.540533,-1.916121,-9.139,-52.38
211.79,0,-0.060591,-0.591862,-1.702344,-11.797,-46.8
211.8,0,-0.166575,-0.519563,-1.497829,-12.052,-41.408
211.81,0,-0.256291,-0.366555,-1.328795,-9.695,-36.553
211.82,0,-0.286816,-0.207713,-1.196706,-5.162,-32.345
211.83,0,-0.256686,-0.083689,-1.100124,0.017,-28.762
211.84,0,-0.225676,-0.005835,-1.044425,4.154,-25.841
211.85,0,-0.235868,0.041201,-1.007122,6.464,-23.499
211.86,0,-0.269476,0.06328,-0.972992,6.956,-21.635
211.87,0,-0.294001,0.039418,-0.945525,5.444,-20.176
211.88,0,-0.286332,-0.029531,-0.924682,1.759,-19.077
211.89,0,-0.239257,-0.089868,-0.894131,-3.523,-18.334
211.9,0,-0.172245,-0.051775,-0.829769,-8.681,-18.024
211.91,0,-0.133515,0.175532,-0.725505,-10.244,-18.199
211.92,0,-0.154753,0.587836,-0.607036,-5.383,-18.735
211.93,0,-0.186157,1.074046,-0.51453,5.208,-19.789
211.94,0,-0.192884,1.423963,-0.470093,18.006,-21.859
211.95,0,-0.249398,1.324298,-0.437313,28.016,-24.674
211.96,0,-0.390863,0.810697,-0.42521,30.216,-27.175
211.97,0,-0.585976,0.174462,-0.513409,21.96,-28.8
211.98,0,-0.737748,-0.350477,-0.624668,5.216,-29.619
211.99,0,-0.724842,-0.527054,-0.6058,-13.793,-29.706
212,0,-0.549514,-0.331393,-0.45427,-28.626,-29.324
212.01,0,-0.299747,0.14558,-0.312754,-35.881,-29.114
212.02,0,-0.071917,0.769534,-0.338005,-35.223,-29.94
212.03,0,0.064796,1.343764,-0.56628,-28.139,-32.131
212.04,0,0.0823,1.693605,-0.927459,-17.227,-35.153
212.05,0,0.028423,1.770312,-1.276714,-5.548,-38.325
212.06,0,-0.005198,1.703287,-1.494517,5.043,-41.422
212.07,0,0.022945,1.558331,-1.580155,13.723,-44.414
212.08,0,0.089307,1.300932,-1.595889,19.252,-47.094
212.09,0,0.145172,0.943231,-1.624745,20.313,-49.16
212.1,0,0.154281,0.546508,-1.69284,16.884,-50.465
212.11,0,0.115756,0.187902,-1.740259,10.598,-50.807
212.12,0,0.044093,-0.056986,-1.712702,3.765,-50.1
212.13,0,-0.04301,-0.120852,-1.612438,-1.588,-48.681
212.14,0,-0.128738,-0.035545,-1.466909,-4.555,-47.108
212.15,0,-0.205305,0.081128,-1.293416,-5.545,-45.739
212.16,0,-0.283427,0.160499,-1.096302,-5.462,-44.363
212.17,0,-0.363625,0.202222,-0.881366,-5.133,-42.768
212.18,0,-0.426471,0.208261,-0.67759,-4.861,-40.918
212.19,0,-0.459073,0.149351,-0.518136,-4.573,-38.738
212.2,0,-0.461201,0.025646,-0.403183,-4.292,-36.004
212.21,0,-0.432039,-0.115055,-0.301072,-3.755,-32.631
212.22,0,-0.345573,-0.204248,-0.184462,-2.14,-28.702
212.23,0,-0.20956,-0.221791,-0.085829,0.997,-24.424
212.24,0,-0.10694,-0.291568,-0.083969,4.885,-20.175
212.25,0,-0.077102,-0.528404,-0.223307,8.422,-15.933
212.26,0,-0.077306,-0.889456,-0.465558,11.413,-11.17
212.27,0,-0.070962,-1.245042,-0.725225,14.08,-5.544
212.28,0,-0.063891,-1.511512,-0.946658,16.075,0.79
212.29,0,-0.081549,-1.692815,-1.1287,16.54,7.327
212.3,0,-0.118431,-1.831031,-1.280574,15.166,13.731
212.31,0,-0.130381,-1.934493,-1.381831,12.575,19.973
212.32,0,-0.082173,-1.966126,-1.413452,9.592,25.961
212.33,0,0.023021,-1.923893,-1.398992,6.719,31.509
212.34,0,0.150319,-1.841185,-1.395591,3.913,36.445
212.35,0,0.257883,-1.737736,-1.439429,1.217,40.804
212.36,0,0.314283,-1.613279,-1.525169,-1.159,44.712
212.37,0,0.315366,-1.473929,-1.621127,-2.905,48.233
212.38,0,0.27284,-1.323074,-1.6648,-3.619,51.246
212.39,0,0.204553,-1.17236,-1.609062,-2.942,53.641
212.4,0,0.140904,-1.048617,-1.473292,-1.185,55.34
212.41,0,0.087549,-0.965208,-1.315532,0.677,56.444
212.42,0,0.028461,-0.918541,-1.175214,1.686,57.098
212.43,0,-0.044144,-0.878882,-1.050719,1.614,57.442
212.44,0,-0.126075,-0.833158,-0.927243,0.784,57.485
212.45,0,-0.197865,-0.788581,-0.794097,-0.203,57.26
212.46,0,-0.247067,-0.754361,-0.660518,-1.016,56.726
212.47,0,-0.271731,-0.728919,-0.548495,-1.731,55.917
212.48,0,-0.280204,-0.690916,-0.474858,-2.429,54.98
212.49,0,-0.291797,-0.605481,-0.444983,-2.927,53.91
212.5,0,-0.3039,-0.495255,-0.462538,-2.927,52.651
212.51,0,-0.298511,-0.456984,-0.521932,-2.249,51.284
212.52,0,-0.279057,-0.517117,-0.598869,-1.15,50.105
212.53,0,-0.247105,-0.635675,-0.676316,-0.139,49.298
212.54,0,-0.191661,-0.797384,-0.748781,0.472,48.989
212.55,0,-0.132037,-0.97475,-0.819144,0.692,49.353
212.56,0,-0.102735,-1.094621,-0.893367,0.916,50.441
212.57,0,-0.110163,-1.122636,-0.966444,1.715,52.012
212.58,0,-0.125846,-1.10229,-1.020869,3.353,53.735
212.59,0,-0.11638,-1.118062,-1.055127,5.35,55.48
212.6,0,-0.073382,-1.188833,-1.081639,6.963,57.177
212.61,0,-0.010498,-1.270102,-1.11331,7.738,58.781
212.62,0,0.048756,-1.335356,-1.15976,7.476,60.183
212.63,0,0.086989,-1.377907,-1.206249,6.315,61.517
212.64,0,0.09783,-1.384456,-1.223218,4.486,62.879
212.65,0,0.0869,-1.343458,-1.212606,2.484,64.149
212.66,0,0.063751,-1.286141,-1.19942,0.873,65.219
212.67,0,0.030869,-1.256062,-1.185381,-0.213,66.105
212.68,0,-0.010332,-1.228493,-1.155645,-0.942,66.896
212.69,0,-0.052412,-1.159047,-1.097704,-1.051,67.58
212.7,0,-0.085065,-1.058325,-1.01655,-0.002,67.982
212.71,0,-0.086747,-0.969705,-0.93225,2.051,67.909
212.72,0,-0.038475,-0.921408,-0.863148,4.236,67.415
212.73,0,0.061343,-0.953818,-0.81843,5.551,66.61
212.74,0,0.178564,-1.087728,-0.815615,5.486,65.793
212.75,0,0.255845,-1.244265,-0.849045,4.27,65.321
212.76,0,0.278675,-1.300805,-0.877073,2.266,65.29
212.77,0,0.26912,-1.233385,-0.882704,-0.16,65.332
212.78,0,0.25638,-1.166576,-0.884576,-2.477,65.255
212.79,0,0.257603,-1.195853,-0.903763,-4.433,65.283
212.8,0,0.271884,-1.275911,-0.939422,-5.735,65.601
212.81,0,0.294931,-1.326017,-0.995848,-5.726,66.302
212.82,0,0.3238,-1.338694,-1.076059,-4.18,67.417
212.83,0,0.35365,-1.34091,-1.162894,-1.665,68.909
212.84,0,0.374556,-1.333585,-1.22727,0.899,70.593
212.85,0,0.383181,-1.296741,-1.2561,3.098,72.191
212.86,0,0.382913,-1.249157,-1.259617,4.848,73.51
212.87,0,0.377919,-1.22332,-1.249093,5.731,74.453
212.88,0,0.372645,-1.223346,-1.239194,5.192,74.884
212.89,0,0.366504,-1.222301,-1.215727,3.293,74.896
212.9,0,0.354822,-1.174118,-1.145084,0.782,74.627
212.91,0,0.324399,-1.085104,-1.032411,-1.598,74.002
212.92,0,0.277617,-0.991771,-0.909827,-3.368,72.888
212.93,0,0.237168,-0.89803,-0.808404,-3.972,71.398
212.94,0,0.203891,-0.807703,-0.737429,-3.369,69.718
212.95,0,0.168881,-0.727263,-0.696636,-2.098,67.879
212.96,0,0.141682,-0.667079,-0.679501,-0.778,65.852
212.97,0,0.120699,-0.642733,-0.646058,0.006,63.747
212.98,0,0.101818,-0.661652,-0.582345,-0.124,61.82
212.99,0,0.114303,-0.740907,-0.611558,-1.758,59.904
213,0,0.173901,-0.92193,-0.820316,-5.228,57.883
213.01,0,0.227931,-1.162156,-1.03603,-10.029,56.306
213.02,0,0.218096,-1.297263,-1.09471,-14.885,55.692
213.03,0,0.159377,-1.246864,-1.097424,-17.753,55.786
213.04,0,0.1108,-1.138663,-1.174233,-16.868,56.097
213.05,0,0.105615,-1.100035,-1.304308,-12.517,56.428
213.06,0,0.146179,-1.11424,-1.413095,-6.504,56.893
213.07,0,0.21337,-1.142561,-1.460144,-0.793,57.668
213.08,0,0.276152,-1.178743,-1.469763,3.305,58.876
213.09,0,0.311722,-1.204975,-1.490746,5.193,60.387
213.1,0,0.305327,-1.173023,-1.509473,5.053,61.873
213.11,0,0.244353,-1.042705,-1.460679,3.739,62.935
213.12,0,0.135694,-0.827501,-1.325788,2.085,63.298
213.13,0,0.00874,-0.596347,-1.149199,0.581,62.798
213.14,0,-0.091397,-0.424573,-0.978942,-0.405,61.532
213.15,0,-0.124712,-0.299008,-0.824189,-0.349,59.774
213.16,0,-0.104634,-0.214452,-0.65755,0.5,57.8
213.17,0,-0.098391,-0.270814,-0.489522,0.138,55.682
213.18,0,-0.130649,-0.445492,-0.380582,-2.753,53.402
213.19,0,-0.167276,-0.600793,-0.364695,-7.259,51.161
213.2,0,-0.188361,-0.690788,-0.401998,-12.036,49.326
213.21,0,-0.198183,-0.741493,-0.427669,-16.64,48.026
213.22,0,-0.205229,-0.696394,-0.435186,-19.841,47.103
213.23,0,-0.217281,-0.497026,-0.46552,-18.958,46.341
213.24,0,-0.228084,-0.276152,-0.549871,-12.775,45.668
213.25,0,-0.218147,-0.209751,-0.664009,-3.309,45.12
213.26,0,-0.175392,-0.322093,-0.765457,6.183,44.815
213.27,0,-0.104736,-0.5189,-0.857338,13.873,44.983
213.28,0,-0.028614,-0.722269,-0.952442,19.111,45.876
213.29,0,0.024779,-0.897928,-1.041673,21.415,47.415
213.3,0,0.041341,-1.007594,-1.114062,20.638,49.146
213.31,0,0.035468,-1.027723,-1.187814,17.192,50.725
213.32,0,0.036054,-1.020015,-1.28223,11.535,51.985
213.33,0,0.05547,-1.026729,-1.374378,4.249,52.857
213.34,0,0.081676,-0.99251,-1.429874,-3.194,53.51
213.35,0,0.089702,-0.848739,-1.43962,-8.809,53.894
213.36,0,0.06979,-0.589671,-1.435072,-11.068,53.646
213.37,0,0.035596,-0.318296,-1.440716,-9.586,52.489
213.38,0,0.000522,-0.138242,-1.439633,-5.225,50.706
213.39,0,-0.026308,-0.068325,-1.41386,0.196,48.706
213.4,0,-0.036729,-0.093754,-1.365129,4.696,46.604
213.41,0,-0.038628,-0.206783,-1.295569,7.034,44.346
213.42,0,-0.049826,-0.367638,-1.195356,7.22,42.195
213.43,0,-0.07407,-0.508109,-1.066147,5.984,40.485
213.44,0,-0.103411,-0.599073,-0.931128,3.926,39.151
213.45,0,-0.134789,-0.647281,-0.812022,1.447,38.025
213.46,0,-0.171022,-0.655014,-0.735633,-0.811,37.001
213.47,0,-0.205522,-0.597748,-0.702522,-1.806,36.226
213.48,0,-0.22881,-0.486668,-0.671334,-1.221,35.619
213.49,0,-0.234531,-0.400011,-0.628057,0.226,34.841
