Time_s,Ax_g,Ay_g,Az_g,RollRate_deg_s,YawRate_deg_s
65.41,0.162444100742228,-1.0608874714168,-1.14012345627327,10.567,-49.572
65.42,0.192054339436742,-1.11813706637394,-1.17688907041172,12.509,-51.139
65.43,0.223286448762964,-1.17908561497125,-1.23366016869392,11.316,-53.676
65.44,0.270361308944965,-1.23286921770049,-1.32174764307816,6.603,-56.777
65.45,0.318192486717605,-1.23197703059872,-1.35647148884518,-0.414,-59.869
65.46,0.349947030943488,-1.19467331742055,-1.29647386316343,-7.68600000000811,-62.5350000000031
65.47,0.375452133724744,-1.16808270112737,-1.1780050314625,-13.394,-64.742
65.48,0.410876704651793,-1.14104903054285,-1.05068706971188,-16.479,-66.709
65.49,0.440848376696876,-1.13067932654224,-0.941379317435934,-16.087,-68.297
65.5,0.446552650872075,-1.16100348586067,-0.852213072660216,-11.622,-69.139
65.51,0.445686720210847,-1.19089518916068,-0.772529264126854,-3.562,-69.284
65.52,0.457038984468412,-1.18156106982517,-0.696491432552389,5.711,-69.073
65.53,0.477389763206595,-1.1600026020584,-0.639180563297041,12.543,-68.67
65.54,0.505443166547843,-1.15475285074967,-0.639456904163569,14.368,-68.204
65.55,0.538951779783648,-1.16464126317138,-0.721685837691835,11.295,-67.861
65.56,0.568179769286461,-1.142800137961,-0.862387852950371,5.579,-67.653
65.57,0.597810254832212,-1.04503096678204,-0.986388552971637,-0.218000000006584,-67.2249999999987
65.58,0.632606265011827,-0.967353959932057,-1.04671409906322,-4.851,-66.304
65.59,0.644764418874342,-1.04534786439136,-1.0698856262367,-7.979,-65.406
65.6,0.620185854023012,-1.19255897799421,-1.07301074968066,-8.975,-65.422
65.61,0.59836436592758,-1.22356188861064,-1.04161622867449,-7.559,-66.626
65.62,0.614568128818377,-1.10189450462989,-0.973673665687619,-4.38,-68.667
65.63,0.65924984507931,-0.927804057623202,-0.903161430984806,-0.112,-70.887
65.64,0.71064724097018,-0.81252994643225,-0.87310664537923,4.803,-72.661
65.65,0.7564582797199,-0.791440308279127,-0.89455944730171,9.53,-73.895
65.66,0.797424460792021,-0.802320474543981,-0.953349357542317,12.799,-75.038
65.67,0.842744889850828,-0.789733224447499,-1.04113622040824,13.482,-76.552
65.68,0.886306896108403,-0.77017076518032,-1.13864210185934,11.333,-78.413
65.69,0.910469716247384,-0.782772303621964,-1.21706466599204,7.215,-80.272
65.7,0.906133851326099,-0.84107169690781,-1.2711150946858,2.398,-81.995
65.71,0.879884183687539,-0.91259999029604,-1.30270098588953,-2.04700000000482,-83.790000000003
65.72,0.849894999274766,-0.948023143135138,-1.31017158831089,-5.442,-85.926
65.73,0.822211548480533,-0.954915874358343,-1.28643389919023,-7.59,-88.353
65.74,0.790991236094044,-0.964966720215273,-1.21619303755699,-8.502,-90.747
65.75,0.756079249161006,-0.997642815715566,-1.09709084551852,-8.04,-92.767
65.76,0.720972226912957,-1.04011447748062,-0.948062037341982,-6.06,-94.242
65.77,0.696027846985296,-1.055390944926,-0.811920592735885,-2.863,-95.193
65.78,0.687862226783667,-1.02975337737301,-0.73644201673062,0.816,-95.72
65.79,0.681496535627937,-0.993682512368251,-0.72596345560292,4.176,-95.789
65.8,0.658131347685545,-0.968886619246343,-0.743694708531789,6.5,-95.357
